"Name"	"Time"	"Stream"	"Recovery"	"key"	"value"	"std_p"
"ID:8A"	3.2	"Permeate"	99.5555555555556	"SO4_mgL"	0.433765219771095	0.0245481294706377
"ID:8B"	0	"Feed"	0	"SO4_mgL"	0.53506857639734	0.0015047626551464
"ID:8B"	0.5	"Feed"	17.5	"SO4_mgL"	0.612710666261078	0.00114982054179186
"ID:8B"	0.5	"Permeate"	17.5	"SO4_mgL"	0.148147654730651	0.00244565495097474
"ID:8B"	1	"Feed"	35	"SO4_mgL"	0.561821293557355	0.000286621821186886
"ID:8B"	1	"Permeate"	35	"SO4_mgL"	0.215248638865134	0.00187028177262864
"ID:8B"	1.5	"Feed"	52.5	"SO4_mgL"	0.898015100966599	0.00089658983555897
"ID:8B"	1.5	"Permeate"	52.5	"SO4_mgL"	0.213776926290998	0.00141236806809747
"ID:8B"	2	"Feed"	70	"SO4_mgL"	1.35907105274589	0.0020734966249737
"ID:8B"	2	"Permeate"	70	"SO4_mgL"	0.297254626941928	0.000406293698430324
"ID:8B"	2.5	"Feed"	87.5	"SO4_mgL"	2.08741221177562	0.00236251907690964
"ID:8B"	2.5	"Permeate"	87.5	"SO4_mgL"	0.385884744922036	0.0032862484851319
"ID:8B"	3.2	"Feed"	112	"SO4_mgL"	2.37506512399307	0.000127125652824891
"ID:8B"	3.2	"Permeate"	112	"SO4_mgL"	0.235923780888244	0.00196233692503318
"ID:8A"	0	"Feed"	0	"Na_mgL"	18.3815646429955	0.014432538092042
"ID:8A"	0.5	"Feed"	15.5555555555556	"Na_mgL"	25.3423991709997	0.00972256632621612
"ID:8A"	0.5	"Retentate"	15.5555555555556	"Na_mgL"	24.6858829005427	0.000623821005810834
"ID:8A"	0.5	"Permeate"	15.5555555555556	"Na_mgL"	13.1419074965407	0.00633832543377753
"ID:8A"	1	"Feed"	31.1111111111111	"Na_mgL"	26.4620009530969	0.00492012619244404
"ID:8A"	1	"Retentate"	31.1111111111111	"Na_mgL"	27.53507640119	0.00472838288504565
"ID:8A"	1	"Permeate"	31.1111111111111	"Na_mgL"	12.5880461374926	0.00878586931846589
"ID:8A"	1.5	"Feed"	46.6666666666667	"Na_mgL"	30.4206990314405	0.0194204476128345
"ID:8A"	1.5	"Retentate"	46.6666666666667	"Na_mgL"	31.578907771541	0.000797978837968008
"ID:8A"	1.5	"Permeate"	46.6666666666667	"Na_mgL"	13.974431898613	0.0124724325455276
"ID:8A"	2	"Feed"	62.2222222222222	"Na_mgL"	36.3919085359588	0.0106174499819101
"ID:8A"	2	"Retentate"	62.2222222222222	"Na_mgL"	37.6045629860641	0.00174973905641174
"ID:8A"	2	"Permeate"	62.2222222222222	"Na_mgL"	17.269387275899	0.00543142576061028
"ID:8A"	2.5	"Feed"	77.7777777777778	"Na_mgL"	47.142461456892	0.00605806441347172
"ID:8A"	2.5	"Retentate"	77.7777777777778	"Na_mgL"	50.2230987211594	0.00317773238888273
"ID:8A"	2.5	"Permeate"	77.7777777777778	"Na_mgL"	22.1353488673213	0.00173925113995819
"ID:8A"	3	"Feed"	93.3333333333333	"Na_mgL"	62.3763711162143	0.00504984894057173
"ID:8A"	3	"Retentate"	93.3333333333333	"Na_mgL"	NA	NA
"ID:8A"	3	"Permeate"	93.3333333333333	"Na_mgL"	28.3738373118629	0.0184284371516412
"ID:8A"	3.2	"Feed"	99.5555555555556	"Na_mgL"	64.4146205143912	0.00604193873619533
"ID:8A"	3.2	"Permeate"	99.5555555555556	"Na_mgL"	13.8848439576052	0.0225851505020301
"ID:8B"	0	"Feed"	0	"Na_mgL"	14.2961565486409	0.00171369972659235
"ID:8B"	0.5	"Feed"	17.5	"Na_mgL"	15.4459509517407	0.014683052008847
"ID:8B"	0.5	"Permeate"	17.5	"Na_mgL"	9.24507954320247	0.00726852953078514
"ID:8B"	1	"Feed"	35	"Na_mgL"	16.9402382108704	0.00541299668289851
"ID:8B"	1	"Permeate"	35	"Na_mgL"	10.1074995896773	0.01578981686423
"ID:8B"	1.5	"Feed"	52.5	"Na_mgL"	18.8735558770382	0.00114972491001022
"ID:8B"	1.5	"Permeate"	52.5	"Na_mgL"	11.5011117813983	0.00340827148322865
"ID:8B"	2	"Feed"	70	"Na_mgL"	24.331688808912	0.00120826728113122
"ID:8B"	2	"Permeate"	70	"Na_mgL"	13.5987564995804	0.00236779779973939
"ID:8B"	2.5	"Feed"	87.5	"Na_mgL"	29.7940784053861	0.00408794712920258
"ID:8B"	2.5	"Permeate"	87.5	"Na_mgL"	17.8123594929461	0.00318309459844883
"ID:8B"	3.2	"Feed"	112	"Na_mgL"	32.1827601915935	0.00574204532190479
"ID:8B"	3.2	"Permeate"	112	"Na_mgL"	11.3194610943825	0.00303009543565997
"ID:8A"	0	"Feed"	0	"Ca_mgL"	0.276482706174091	0.161428735933283
"ID:8A"	0.5	"Feed"	15.5555555555556	"Ca_mgL"	0.610968442889374	0.0215834424874973
"ID:8A"	0.5	"Retentate"	15.5555555555556	"Ca_mgL"	0.697040540971935	0.000485083886387104
"ID:8A"	0.5	"Permeate"	15.5555555555556	"Ca_mgL"	0.596737856006391	0.000339971528047839
"ID:8A"	1	"Feed"	31.1111111111111	"Ca_mgL"	0.769962735180771	0.0342530921205756
"ID:8A"	1	"Retentate"	31.1111111111111	"Ca_mgL"	0.766615486922004	0.00970331161807886
"ID:8A"	1	"Permeate"	31.1111111111111	"Ca_mgL"	0.174506397079164	0.0244137267576875
"ID:8A"	1.5	"Feed"	46.6666666666667	"Ca_mgL"	0.822801439837009	0.00287658945098268
"ID:8A"	1.5	"Retentate"	46.6666666666667	"Ca_mgL"	0.851013960875182	0.00437049760805309
"ID:8A"	1.5	"Permeate"	46.6666666666667	"Ca_mgL"	0.195498425444855	0.0193708931349411
"ID:8A"	2	"Feed"	62.2222222222222	"Ca_mgL"	0.944497822959296	0.00787583494638728
"ID:8A"	2	"Retentate"	62.2222222222222	"Ca_mgL"	1.01383367974802	0.0120063409691142
"ID:8A"	2	"Permeate"	62.2222222222222	"Ca_mgL"	0.222132958018181	0.0240502155740032
"ID:8A"	2.5	"Feed"	77.7777777777778	"Ca_mgL"	1.05686972878931	0.0121572969347069
"ID:8A"	2.5	"Retentate"	77.7777777777778	"Ca_mgL"	0.853883030811267	0.0241549608850195
"ID:8A"	2.5	"Permeate"	77.7777777777778	"Ca_mgL"	0.246328781145834	0.0216878657117434
"ID:8A"	3	"Feed"	93.3333333333333	"Ca_mgL"	0.797218899573581	0.0585297119744143
"ID:8A"	3	"Retentate"	93.3333333333333	"Ca_mgL"	NA	NA
"ID:8A"	3	"Permeate"	93.3333333333333	"Ca_mgL"	0.308109420436205	0.0199729078089132
"ID:8A"	3.2	"Feed"	99.5555555555556	"Ca_mgL"	0.766854576083345	0.0268962484581777
"ID:8A"	3.2	"Permeate"	99.5555555555556	"Ca_mgL"	0.269376976299053	0.0112968385534117
"ID:8B"	0	"Feed"	0	"Ca_mgL"	0.281742667723581	0.134412694319235
"ID:8B"	0.5	"Feed"	17.5	"Ca_mgL"	0.365902052515418	0.00554448599989451
"ID:8B"	0.5	"Permeate"	17.5	"Ca_mgL"	0.144333344918	0.0168671111335248
"ID:8B"	1	"Feed"	35	"Ca_mgL"	0.324941297394573	0.00187302028745298
"ID:8B"	1	"Permeate"	35	"Ca_mgL"	0.170566207700274	0.00198235711013899
"ID:8B"	1.5	"Feed"	52.5	"Ca_mgL"	0.5064864793836	0.0213627426340348
"ID:8B"	1.5	"Permeate"	52.5	"Ca_mgL"	0.182970153390616	0.00517431263674022
"ID:8B"	2	"Feed"	70	"Ca_mgL"	0.677435229742018	0.0224605104492091
"ID:8B"	2	"Permeate"	70	"Ca_mgL"	0.224571667463854	0.00782930598366841
"ID:8B"	2.5	"Feed"	87.5	"Ca_mgL"	1.11209932505895	0.000304040409849285
"ID:8B"	2.5	"Permeate"	87.5	"Ca_mgL"	0.290990636484229	0.00766901889083901
"ID:8B"	3.2	"Feed"	112	"Ca_mgL"	1.19721506649615	0.00197697306718293
"ID:8B"	3.2	"Permeate"	112	"Ca_mgL"	0.202432011123728	0.00901964524591894
"ID:8A"	0	"Feed"	0	"SiO2_mgL"	1.40146471371505	0.0237529691211401
"ID:8A"	0.5	"Feed"	15.5555555555556	"SiO2_mgL"	1.55126498002663	0.0214592274678112
"ID:8A"	0.5	"Retentate"	15.5555555555556	"SiO2_mgL"	1.49467376830892	0.022271714922049
"ID:8A"	0.5	"Permeate"	15.5555555555556	"SiO2_mgL"	1.02696404793609	0.0324149108589951
"ID:8A"	1	"Feed"	31.1111111111111	"SiO2_mgL"	1.55792276964048	0.0213675213675214
"ID:8A"	1	"Retentate"	31.1111111111111	"SiO2_mgL"	1.62117177097204	0.0205338809034908
"ID:8A"	1	"Permeate"	31.1111111111111	"SiO2_mgL"	1.06358189081225	0.0312989045383412
"ID:8A"	1.5	"Feed"	46.6666666666667	"SiO2_mgL"	1.66111850865513	0.0200400801603206
"ID:8A"	1.5	"Retentate"	46.6666666666667	"SiO2_mgL"	1.71438082556591	0.0194174757281553
"ID:8A"	1.5	"Permeate"	46.6666666666667	"SiO2_mgL"	1.13182423435419	0.0294117647058824
"ID:8A"	2	"Feed"	62.2222222222222	"SiO2_mgL"	1.74766977363515	0.019047619047619
"ID:8A"	2	"Retentate"	62.2222222222222	"SiO2_mgL"	1.84087882822903	0.0180831826401447
"ID:8A"	2	"Permeate"	62.2222222222222	"SiO2_mgL"	1.15845539280959	0.028735632183908
"ID:8A"	2.5	"Feed"	77.7777777777778	"SiO2_mgL"	2.11051930758988	0.0157728706624606
