FileCreation,17-03-2022 08:49:34
SetupFile,ICR_volume2_B
Comment,

TimeStamp,ConT0201 [muS/cm],PHT0201 [-],ConT0301 [muS/cm],FT0301 [ml/min],PT0301 [bar],PT0302 [bar],PT0501 [bar],ConT0501 [muS/cm],TT0501 [C],PT0601 [bar],TT0601 [C],CV0301 [%],PMP0301 [ml/min],PMP0501 [%],FT0301_Avg [ml/min],PT0301_Avg [bar],PT0302_Avg [bar],PT0501_Avg [bar],FT0302 [ml/min],FT0302_Weight [g],FT0501 [ml/min],FT0501_Weight [g],PHT0301 [-],PHT0501 [-]
17-03-2022 08:49:34,626.76,8.11,478.23,15.99,0.00,0.00,0.45,243.54,21.14,4.70,22.40,0.00,0.00,0.00,16.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:35,630.45,8.11,474.56,15.99,0.00,0.00,0.45,243.45,21.14,4.71,22.40,0.00,0.00,0.00,16.06,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:36,630.76,8.11,473.34,15.87,0.00,0.00,0.45,243.66,21.14,4.71,22.40,0.00,0.00,0.00,16.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:37,630.82,8.12,475.48,16.60,0.00,0.00,0.45,243.84,21.14,4.70,22.40,0.00,0.00,0.00,16.06,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:38,634.11,8.12,476.39,15.99,0.00,0.00,0.45,243.63,21.14,4.70,22.40,0.00,0.00,0.00,16.06,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:39,635.21,8.12,474.56,15.99,0.00,0.00,0.45,243.78,21.14,4.70,22.40,0.00,0.00,0.00,16.06,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:40,635.33,8.12,476.09,15.99,0.00,0.00,0.45,243.78,21.14,4.71,22.40,0.00,0.00,0.00,16.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:41,635.24,8.13,476.09,16.24,0.00,0.00,0.45,243.66,21.14,4.73,22.40,0.00,0.00,0.00,16.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:42,639.27,8.13,474.26,15.99,0.00,0.00,0.44,243.63,21.14,4.69,22.40,0.00,0.00,0.00,16.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:43,640.19,8.14,470.29,17.09,0.00,0.00,0.45,244.48,21.13,4.59,22.41,0.00,0.00,0.00,16.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:44,639.58,8.14,473.04,15.02,0.00,0.00,0.44,244.82,21.15,4.69,22.40,0.00,0.00,0.00,16.05,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:45,697.90,8.14,475.17,155.28,0.00,0.00,0.44,244.00,21.15,4.67,22.42,0.00,0.00,0.00,17.71,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:46,717.92,8.14,474.56,597.55,0.00,0.00,0.44,244.79,21.15,4.69,22.41,0.00,0.00,0.00,28.61,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:47,754.75,8.13,491.65,988.80,0.00,0.00,0.44,243.66,21.14,4.70,22.42,0.00,500.00,0.00,55.76,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:48,767.11,8.15,464.49,1341.59,0.00,0.00,0.44,243.69,21.14,4.71,22.40,0.00,500.00,0.00,95.03,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:49,812.19,8.35,466.63,1228.92,0.00,0.00,0.44,243.87,21.13,4.69,22.40,0.00,500.00,0.00,139.02,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:50,709.80,8.68,480.06,1140.05,0.00,0.00,0.44,242.74,21.14,4.69,22.41,0.00,500.00,0.00,177.88,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:51,669.30,8.90,458.08,1186.80,0.00,0.00,0.44,244.15,21.15,4.70,22.41,0.00,500.00,0.00,217.33,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:52,553.27,8.92,448.62,1206.82,0.00,0.00,0.44,244.36,21.14,4.73,22.42,0.00,500.00,0.00,257.33,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:53,538.77,8.89,462.36,1234.90,0.00,0.00,0.44,244.15,21.13,4.69,22.41,0.00,500.00,0.00,298.53,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:54,575.85,8.83,469.07,1142.37,0.00,0.00,0.44,244.42,21.15,4.71,22.41,0.00,500.00,0.00,338.65,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:55,587.24,8.76,469.68,1168.25,0.00,0.00,0.44,244.64,21.15,4.71,22.42,0.00,500.00,0.00,376.71,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:56,620.08,8.73,467.54,1174.96,0.00,0.00,0.44,244.42,21.15,4.69,22.42,0.00,500.00,0.00,416.31,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:57,634.27,8.73,466.63,1190.83,0.00,0.00,0.44,244.88,21.15,4.71,22.42,0.00,500.00,0.00,455.73,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:58,638.63,8.73,468.15,1295.82,0.00,0.00,0.43,245.03,21.15,4.71,22.42,0.00,500.00,0.00,497.09,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:49:59,646.72,8.80,469.07,1227.82,0.00,0.00,0.44,245.16,21.14,4.72,22.42,0.00,500.00,0.00,539.66,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:00,652.76,8.87,467.54,1276.53,0.00,0.00,0.43,245.03,21.15,4.70,22.42,0.00,500.00,0.00,581.30,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:01,685.69,8.85,469.37,1296.43,0.00,0.00,0.43,245.00,21.15,4.71,22.42,0.00,500.00,0.00,624.21,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:02,713.19,8.79,473.34,1278.48,0.00,0.00,0.43,245.00,21.15,4.71,22.42,0.00,500.00,0.00,667.39,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:03,724.30,8.70,471.21,1264.69,0.00,0.00,0.43,245.16,21.15,4.74,22.42,0.00,500.00,0.00,709.65,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:04,720.91,8.63,473.65,1241.86,0.00,0.00,0.43,245.77,21.15,4.70,22.42,0.00,500.00,0.00,751.87,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:05,721.61,8.56,473.04,1220.01,0.00,0.00,0.43,245.64,21.16,4.71,22.42,0.00,500.00,0.00,793.11,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:06,737.60,8.50,474.26,1241.25,0.00,0.00,0.43,245.55,21.15,4.73,22.42,0.00,500.00,0.00,834.22,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:07,736.99,8.45,472.12,1232.46,0.00,0.00,0.43,245.64,21.15,4.70,22.42,0.00,500.00,0.00,875.58,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:08,729.82,8.41,476.39,1216.10,0.00,0.00,0.43,245.55,21.16,4.70,22.42,0.00,500.00,0.00,916.57,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:09,736.14,8.38,475.48,1231.60,0.00,0.00,0.43,246.04,21.15,4.71,22.42,0.00,500.00,0.00,957.23,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:10,738.55,8.36,476.39,1217.57,0.00,0.00,0.43,245.89,21.15,4.71,22.42,0.00,500.00,0.00,997.92,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:11,731.22,8.34,475.17,1206.58,0.00,0.00,0.43,245.86,21.15,4.72,22.42,0.00,500.00,0.00,1038.15,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:12,730.34,8.33,476.39,1205.73,0.00,0.00,0.43,245.74,21.16,4.70,22.42,0.00,500.00,0.00,1078.34,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:13,726.95,8.33,479.14,1211.95,0.00,0.00,0.43,245.83,21.15,4.71,22.42,0.00,500.00,0.00,1118.47,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:14,724.08,8.32,478.53,1186.07,0.00,0.00,0.43,245.95,21.15,4.71,22.42,0.00,500.00,0.00,1158.54,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:16,722.71,8.32,478.23,1200.60,0.00,0.00,0.43,245.86,21.15,4.71,22.42,0.00,500.00,0.00,1193.92,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:17,716.06,8.32,481.28,1195.47,0.00,0.00,0.43,246.41,21.16,4.70,22.42,0.00,500.00,0.00,1215.20,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:18,715.20,8.32,480.67,1190.83,0.00,0.00,0.42,246.25,21.15,4.71,22.42,0.00,500.00,0.00,1222.22,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:19,711.42,8.31,485.24,1191.69,0.00,0.00,0.42,246.50,21.16,4.71,22.42,0.00,500.00,0.00,1218.14,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:20,709.77,8.31,484.63,1183.02,0.00,0.00,0.42,246.47,21.16,4.72,22.42,0.00,500.00,0.00,1216.14,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:21,708.30,8.30,487.08,1226.72,0.00,0.00,0.42,246.50,21.15,4.70,22.43,0.00,500.00,0.00,1217.99,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:22,710.62,8.31,487.99,1254.68,0.00,0.00,0.42,246.68,21.15,4.70,22.43,0.00,500.00,0.00,1220.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:23,712.06,8.30,489.52,1241.25,0.00,0.00,0.42,246.77,21.16,4.71,22.43,0.00,500.00,0.00,1221.27,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:24,713.03,8.30,491.65,1256.02,0.00,0.00,0.42,246.62,21.15,4.74,22.42,0.00,500.00,0.00,1221.83,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:25,713.28,8.30,494.40,1242.10,0.00,0.00,0.42,246.71,21.16,4.69,22.43,0.00,500.00,0.00,1225.14,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:26,712.97,8.29,504.47,1239.30,0.00,0.00,0.42,246.77,21.16,4.71,22.42,0.00,500.00,0.00,1227.79,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:27,713.64,8.29,503.56,1217.08,0.00,0.00,0.42,246.71,21.16,4.71,22.42,0.00,500.00,0.00,1229.59,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:28,714.13,8.28,509.96,1226.60,0.00,0.00,0.42,246.80,21.15,4.71,22.43,0.00,500.00,0.00,1230.81,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:29,714.16,8.28,513.93,1227.33,0.00,0.00,0.42,247.08,21.16,4.72,22.43,0.00,500.00,0.00,1229.08,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:30,714.19,8.28,515.15,1236.37,0.00,0.00,0.42,247.23,21.16,4.70,22.43,0.00,500.00,0.00,1228.57,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:31,718.89,8.28,524.00,1232.22,0.00,0.00,0.42,247.29,21.16,4.71,22.43,0.00,500.00,0.00,1227.29,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:32,720.69,8.28,526.14,1218.05,0.00,0.00,0.42,247.23,21.16,4.71,22.43,0.00,500.00,0.00,1224.87,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:33,723.14,8.28,534.99,1202.19,0.00,0.00,0.42,247.29,21.16,4.74,22.43,0.00,500.00,0.00,1222.53,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:34,720.88,8.28,535.91,1213.17,0.00,0.00,0.41,247.75,21.16,4.70,22.42,0.00,500.00,0.00,1220.64,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:35,720.45,8.27,545.37,1226.97,0.00,0.00,0.41,247.93,21.16,4.70,22.43,0.00,500.00,0.00,1219.83,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:36,720.57,8.27,552.39,1225.38,0.00,0.00,0.41,247.72,21.16,4.71,22.43,0.00,500.00,0.00,1219.90,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:37,720.48,8.27,553.00,1225.87,0.00,0.00,0.41,247.84,21.16,4.73,22.43,0.00,500.00,0.00,1219.70,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:38,721.64,8.28,564.29,1223.55,0.00,0.00,0.41,247.93,21.16,4.70,22.43,0.00,500.00,0.00,1219.19,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:39,719.81,8.27,566.42,1217.20,0.00,0.00,0.41,248.05,21.16,4.70,22.43,0.00,500.00,0.00,1219.27,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:40,717.37,8.27,572.83,1233.31,0.00,0.00,0.41,247.81,21.16,4.71,22.43,0.00,500.00,0.00,1219.21,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:41,718.34,8.27,579.24,1215.98,0.00,0.00,0.41,247.96,21.16,4.71,22.44,0.00,500.00,0.00,1219.52,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:42,718.65,8.27,584.43,1231.36,0.00,0.00,0.41,247.84,21.16,4.69,22.44,0.00,500.00,0.00,1220.17,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:43,722.62,8.27,594.20,1228.31,0.00,0.00,0.41,247.87,21.16,4.70,22.44,0.00,500.00,0.00,1221.09,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:44,724.17,8.27,594.20,1210.85,0.00,0.00,0.41,247.87,21.16,4.71,22.43,0.00,500.00,0.00,1221.31,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:45,728.11,8.27,602.13,1215.49,0.00,0.00,0.41,247.87,21.16,4.71,22.44,0.00,500.00,0.00,1222.09,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:46,728.42,8.27,607.32,1219.40,0.00,0.00,0.41,247.93,21.16,4.70,22.43,0.00,500.00,0.00,1222.72,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:47,728.48,8.26,610.07,1222.57,0.00,0.00,0.41,248.18,21.16,4.70,22.44,0.00,500.00,0.00,1223.57,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:48,729.73,8.26,618.92,1210.73,0.00,0.00,0.41,247.93,21.16,4.71,22.43,0.00,500.00,0.00,1224.54,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:49,729.76,8.26,622.27,1227.82,0.00,0.00,0.41,248.24,21.16,4.71,22.44,0.00,500.00,0.00,1225.25,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:50,725.85,8.26,623.80,1233.68,0.00,0.00,0.41,248.15,21.16,4.69,22.44,0.00,500.00,0.00,1227.10,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:51,725.91,8.26,626.24,1202.67,0.00,0.00,0.41,248.39,21.16,4.70,22.44,0.00,500.00,0.00,1227.19,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:52,726.86,8.26,634.17,1140.42,0.00,0.00,0.40,248.51,21.16,4.71,22.44,0.00,500.00,0.00,1224.46,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:53,724.08,8.27,638.14,1219.40,0.00,0.00,0.40,249.24,21.16,4.72,22.44,0.00,500.00,0.00,1222.64,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:54,722.92,8.28,638.75,1213.29,0.00,0.00,0.40,249.03,21.16,4.70,22.44,0.00,500.00,0.00,1221.22,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:55,724.48,8.28,639.67,1238.44,0.00,0.00,0.40,249.00,21.16,4.70,22.44,0.00,500.00,0.00,1220.45,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:56,724.97,8.28,639.97,1210.85,0.00,0.00,0.40,249.24,21.16,4.71,22.44,0.00,500.00,0.00,1220.29,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:57,728.48,8.28,645.16,1126.50,0.00,0.00,0.40,249.70,21.17,4.73,22.44,0.00,500.00,0.00,1218.15,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:58,732.47,8.28,646.69,1132.48,0.00,0.00,0.40,249.52,21.16,4.70,22.44,0.00,500.00,0.00,1213.78,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:50:59,734.28,8.28,647.91,1192.05,0.00,0.00,0.40,249.24,21.16,4.70,22.43,0.00,500.00,0.00,1211.67,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:00,737.94,8.28,647.30,1254.68,0.00,0.00,0.40,249.52,21.16,4.71,22.44,0.00,500.00,0.00,1212.14,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:01,738.12,8.28,647.30,1186.07,0.00,0.00,0.40,249.52,21.16,4.71,22.43,0.00,500.00,0.00,1211.51,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:02,735.77,8.28,650.04,1167.15,0.00,0.00,0.40,249.82,21.16,4.69,22.43,0.00,500.00,0.00,1210.60,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:03,735.71,8.29,650.96,1102.94,0.00,0.00,0.40,249.86,21.16,4.70,22.43,0.00,500.00,0.00,1207.57,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:04,735.77,8.29,653.10,1172.64,0.00,0.00,0.40,250.13,21.17,4.72,22.44,0.00,500.00,0.00,1205.04,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:05,739.62,8.30,653.10,1199.01,0.00,0.00,0.40,249.95,21.16,4.69,22.43,0.00,500.00,0.00,1203.86,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:06,740.93,8.30,650.96,1303.38,0.00,0.00,0.40,250.25,21.16,4.71,22.44,0.00,500.00,0.00,1204.19,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:07,740.99,8.31,652.79,1238.69,0.00,0.00,0.40,250.04,21.17,4.70,22.43,0.00,500.00,0.00,1206.84,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:08,741.42,8.32,653.71,1206.82,0.00,0.00,0.40,250.43,21.16,4.72,22.43,0.00,500.00,0.00,1206.29,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:09,746.42,8.32,654.93,1185.95,0.00,0.00,0.40,250.34,21.16,4.70,22.44,0.00,500.00,0.00,1205.62,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:10,749.57,8.33,664.69,1130.16,0.00,0.00,0.39,250.25,21.16,4.71,22.43,0.00,500.00,0.00,1202.92,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:11,750.82,8.33,677.21,1220.01,0.00,0.00,0.39,250.16,21.17,4.71,22.43,0.00,500.00,0.00,1201.36,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:12,752.28,8.34,679.04,1201.70,0.00,0.00,0.39,250.37,21.17,4.71,22.44,0.00,500.00,0.00,1200.82,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:13,752.19,8.35,677.82,1216.10,0.00,0.00,0.39,250.50,21.16,4.70,22.44,0.00,500.00,0.00,1199.81,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:14,756.77,8.35,679.95,1254.55,0.00,0.00,0.39,250.80,21.16,4.71,22.43,0.00,500.00,0.00,1200.83,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:15,757.77,8.35,679.65,1187.54,0.00,0.00,0.39,251.08,21.17,4.74,22.43,0.00,500.00,0.00,1200.76,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:16,758.29,8.36,678.73,1196.94,0.00,0.00,0.39,251.08,21.17,4.70,22.44,0.00,500.00,0.00,1199.85,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:17,761.35,8.36,677.82,1240.03,0.00,0.00,0.39,250.95,21.16,4.71,22.44,0.00,500.00,0.00,1199.67,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:18,762.47,8.37,675.99,1232.83,0.00,0.00,0.39,250.98,21.17,4.72,22.43,0.00,500.00,0.00,1200.62,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:19,767.88,8.37,678.73,1250.53,0.00,0.00,0.39,251.20,21.16,4.70,22.43,0.00,500.00,0.00,1201.56,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:20,768.73,8.37,679.65,1145.42,0.00,0.00,0.39,251.08,21.17,4.70,22.43,0.00,500.00,0.00,1199.67,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:21,772.58,8.37,679.04,1185.58,0.00,0.00,0.39,251.11,21.17,4.71,22.43,0.00,500.00,0.00,1198.29,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:22,773.34,8.37,678.12,1226.48,0.00,0.00,0.39,251.23,21.17,4.72,22.43,0.00,500.00,0.00,1200.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:23,773.61,8.37,676.60,1230.87,0.00,0.00,0.39,251.41,21.17,4.70,22.43,0.00,500.00,0.00,1200.60,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:25,777.58,8.38,678.73,1243.57,0.00,0.00,0.39,251.72,21.17,4.70,22.44,0.00,500.00,0.00,1201.55,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:26,778.10,8.37,680.26,1281.66,0.00,0.00,0.39,251.53,21.17,4.71,22.44,0.00,500.00,0.00,1202.20,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:27,783.23,8.38,679.04,1265.30,0.00,0.00,0.39,251.72,21.16,4.74,22.43,0.00,500.00,0.00,1205.15,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:28,783.44,8.37,679.65,1191.44,0.00,0.00,0.39,251.90,21.16,4.70,22.44,0.00,500.00,0.00,1208.64,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:29,783.35,8.37,677.21,1214.76,0.00,0.00,0.39,251.75,21.17,4.71,22.43,0.00,500.00,0.00,1212.12,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:30,783.78,8.38,677.82,1266.03,0.00,0.00,0.39,252.36,21.17,4.72,22.44,0.00,500.00,0.00,1213.04,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:31,783.84,8.38,679.04,1231.73,0.00,0.00,0.39,252.17,21.17,4.70,22.44,0.00,500.00,0.00,1213.76,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:32,783.87,8.37,699.79,1090.61,0.00,0.00,0.38,252.27,21.17,4.70,22.44,0.00,500.00,0.00,1213.30,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:33,783.84,8.37,703.76,1116.61,0.00,0.00,0.38,252.45,21.17,4.70,22.43,0.00,500.00,0.00,1210.00,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:34,788.93,8.38,705.89,1184.00,0.00,0.00,0.38,252.24,21.17,4.71,22.43,0.00,500.00,0.00,1211.63,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:35,788.96,8.38,706.81,1296.79,0.00,0.00,0.38,252.36,21.17,4.72,22.43,0.00,500.00,0.00,1214.19,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:36,789.18,8.37,706.20,1170.32,0.00,0.00,0.38,252.33,21.18,4.70,22.43,0.00,500.00,0.00,1215.33,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:37,789.30,8.37,703.76,1122.59,0.00,0.00,0.38,252.54,21.17,4.70,22.43,0.00,500.00,0.00,1209.90,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00
17-03-2022 08:51:38,789.36,8.37,703.76,1204.50,0.00,0.00,0.38,252.48,21.17,4.71,22.43,0.00,500.00,0.00,1207.01,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00
