ml;pH;sec;dpH/dml
3.312;2.353;343.127000;14.808246
3.336;2.359;345.600000;9.933131
3.360;2.362;348.072000;5.204168
3.384;2.363;350.544000;9.391262
3.408;2.369;353.014000;8.936570
3.432;2.371;355.487000;5.777660
3.456;2.374;357.958000;8.628029
3.480;2.378;360.428000;12.411713
3.504;2.384;362.899000;11.430537
3.528;2.387;365.373000;5.536639
3.552;2.389;367.844000;11.339085
3.576;2.397;370.316000;13.082640
3.600;2.400;372.786000;6.878492
3.624;2.403;375.257000;9.518610
3.648;2.408;377.732000;11.310026
3.672;2.412;380.203000;11.004904
3.696;2.417;382.674000;7.625486
3.720;2.418;385.144000;9.561344
3.744;2.425;387.615000;13.240756
3.768;2.429;390.085000;8.839991
3.792;2.432;392.555000;8.861358
3.816;2.437;395.027000;10.139110
3.840;2.441;397.497000;9.322032
3.864;2.444;399.968000;8.127185
3.888;2.447;402.438000;11.439938
3.912;2.454;404.911000;13.511691
3.936;2.458;407.382000;8.934861
3.960;2.461;409.853000;7.660528
3.984;2.465;412.325000;11.503185
4.008;2.471;414.795000;12.923669
4.032;2.476;417.265000;9.123746
4.056;2.478;419.735000;10.081846
4.080;2.484;422.206000;16.867178
4.104;2.492;424.676000;13.435624
4.128;2.495;427.148000;11.489510
4.152;2.502;429.620000;9.323742
4.176;2.503;432.091000;8.369915
4.200;2.509;434.561000;14.482611
4.224;2.515;437.032000;11.010887
4.248;2.518;439.504000;8.651961
4.272;2.522;441.975000;14.362955
4.296;2.530;444.446000;14.579190
4.320;2.534;446.919000;8.253678
4.344;2.537;449.390000;9.210069
4.368;2.542;451.861000;15.426182
4.392;2.549;454.331000;14.600557
4.416;2.554;456.804000;14.513380
4.440;2.562;459.274000;12.740766
4.464;2.564;461.744000;12.463849
4.488;2.572;464.214000;15.176614
4.512;2.577;466.685000;13.973220
4.536;2.583;469.157000;13.613398
4.560;2.588;471.627000;11.474125
4.584;2.593;474.101000;11.033109
4.608;2.597;476.572000;13.086913
4.632;2.604;479.046000;14.091166
4.656;2.609;481.516000;12.174111
4.680;2.614;483.986000;15.295415
4.704;2.622;486.456000;15.248408
4.728;2.627;488.926000;11.406605
4.752;2.631;491.399000;12.088643
4.776;2.637;493.872000;17.746647
4.800;2.646;496.342000;15.087727
4.824;2.649;498.815000;10.504060
4.848;2.655;501.286000;14.327913
4.872;2.661;503.759000;20.303860
4.896;2.671;506.229000;24.301215
4.920;2.681;508.891000;17.958609
4.944;2.686;511.364000;12.262144
4.968;2.691;513.834000;11.318573
4.992;2.696;516.306000;13.646731
5.016;2.703;518.776000;15.598828
5.040;2.709;521.246000;17.081704
5.064;2.717;523.716000;19.381657
5.088;2.725;526.186000;17.012474
5.112;2.731;528.659000;15.985145
5.136;2.738;531.130000;19.286787
5.160;2.747;533.985000;17.309049
5.184;2.752;536.456000;14.745854
5.208;2.759;538.929000;13.553570
5.232;2.764;541.400000;17.456055
5.256;2.774;543.870000;24.294377
5.280;2.784;546.340000;21.961946
5.304;2.792;548.814000;17.084268
5.328;2.798;551.284000;18.462017
5.352;2.807;553.755000;23.518325
5.376;2.817;556.228000;19.638916
5.400;2.823;558.701000;16.578295
5.424;2.831;561.173000;15.227040
5.448;2.836;563.643000;16.080015
5.472;2.844;566.115000;29.198551
5.496;2.860;569.348000;23.541401
5.520;2.864;571.819000;10.766447
5.544;2.869;574.294000;27.386622
5.568;2.887;577.716000;33.857430
5.592;2.897;580.758000;17.178283
5.616;2.901;583.230000;21.398710
5.640;2.915;586.081000;23.749089
5.664;2.921;588.555000;16.016768
5.688;2.928;591.028000;28.086608
5.712;2.944;594.070000;37.841965
5.736;2.960;596.734000;19.276531
5.760;2.960;599.205000;17.785963
5.784;2.974;602.438000;24.496082
5.808;2.980;604.912000;27.878065
5.832;2.997;608.143000;28.351560
5.856;3.004;610.613000;26.066136
5.880;3.019;614.037000;28.791722
5.904;3.028;616.507000;30.624163
5.928;3.044;619.927000;30.805356
5.952;3.053;622.398000;24.861887
5.976;3.065;625.629000;25.937079
6.000;3.075;628.103000;34.553143
6.024;3.094;631.336000;30.436987
6.048;3.100;633.810000;28.177204
6.072;3.117;637.424000;34.069392
6.096;3.128;639.894000;23.726867
6.120;3.137;642.364000;47.863128
6.144;3.168;645.784000;33.570257
6.168;3.165;648.255000;21.633748
6.192;3.186;651.865000;37.594961
6.216;3.196;654.335000;37.559064
6.240;3.217;657.565000;35.897560
6.264;3.225;660.036000;32.673694
6.288;3.244;663.077000;27.767811
6.312;3.248;665.548000;37.944527
6.336;3.275;669.729000;42.813658
6.360;3.284;672.201000;39.422274
6.384;3.308;675.432000;35.756537
6.408;3.314;677.905000;35.573635
6.432;3.338;681.517000;48.563114
6.456;3.354;684.557000;41.941881
6.480;3.372;688.359000;39.388942
6.504;3.387;692.920000;40.184652
6.528;3.406;697.100000;31.983964
6.552;3.413;699.571000;25.437944
6.576;3.427;702.235000;47.513563
6.600;3.452;706.227000;45.868297
6.624;3.465;708.698000;44.960623
6.648;3.490;711.928000;49.137461
6.672;3.506;715.540000;30.507071
6.696;3.515;718.014000;42.039315
6.720;3.540;721.624000;47.587920
6.744;3.555;724.474000;36.584725
6.768;3.571;727.895000;46.327262
6.792;3.593;731.505000;44.770029
6.816;3.608;734.546000;47.149467
6.840;3.632;738.346000;40.047048
6.864;3.641;740.816000;23.505504
6.888;3.651;743.286000;40.623959
6.912;3.675;747.466000;47.828941
6.936;3.691;750.893000;31.442950
6.960;3.701;753.365000;37.588124
6.984;3.722;757.355000;58.198815
7.008;3.749;761.916000;44.265765
7.032;3.759;764.388000;42.705113
7.056;3.784;768.379000;43.021346
7.080;3.795;770.854000;26.852445
7.104;3.807;773.325000;37.653934
7.128;3.826;777.128000;49.603264
7.152;3.848;781.309000;41.616247
7.176;3.860;784.730000;39.303473
7.200;3.880;788.340000;40.403451
7.224;3.894;791.380000;37.285566
7.248;3.911;795.180000;29.367778
7.272;3.918;797.653000;35.990720
7.296;3.941;801.267000;45.992226
7.320;3.956;804.308000;43.064935
7.344;3.977;808.299000;37.977859
7.368;3.988;811.150000;36.471907
7.392;4.007;814.761000;37.442827
7.416;4.019;817.233000;38.084695
7.440;4.039;820.656000;50.901528
7.464;4.061;823.886000;40.167558
7.488;4.072;826.737000;23.667894
7.512;4.081;829.207000;35.822348
7.536;4.102;832.817000;37.537697
7.560;4.112;835.287000;42.452127
7.584;4.137;839.658000;38.829124
7.608;4.144;842.128000;31.477137
7.632;4.163;845.551000;40.040210
7.656;4.177;848.782000;30.497670
7.680;4.188;851.633000;28.736167
7.704;4.201;854.105000;40.713701
7.728;4.222;857.336000;50.653670
7.752;4.243;861.518000;35.459962
7.776;4.251;863.988000;29.457520
7.800;4.268;867.599000;40.409434
7.824;4.285;870.641000;29.752386
7.848;4.292;873.111000;22.226898
7.872;4.303;875.584000;31.448932
7.896;4.318;878.057000;48.028937
7.920;4.343;882.240000;37.768462
7.944;4.350;884.712000;23.890112
7.968;4.363;887.185000;35.932602
7.992;4.379;890.225000;36.891557
8.016;4.394;893.266000;28.356688
8.040;4.403;895.736000;28.706253
8.064;4.417;898.777000;33.600171
8.088;4.431;901.629000;29.253251
8.112;4.442;904.099000;38.113754
8.136;4.462;907.901000;35.222360
8.160;4.471;910.371000;48.616104
8.184;4.503;914.171000;56.009971
8.208;4.517;917.782000;22.760220
8.232;4.522;920.252000;14.796280
8.256;4.530;922.722000;39.308601
8.280;4.554;926.713000;42.808530
8.304;4.565;929.185000;24.055921
8.328;4.574;931.657000;34.510409
8.352;4.594;935.080000;32.883091
8.376;4.601;937.550000;38.998351
8.400;4.626;941.922000;38.034268
8.424;4.633;944.396000;37.593252
8.448;4.657;948.007000;42.300848
8.472;4.668;950.478000;28.807106
8.496;4.681;952.951000;32.003622
8.520;4.694;955.421000;49.382755
8.544;4.722;959.033000;40.088927
8.568;4.728;961.503000;20.446592
8.592;4.739;963.973000;28.428481
8.616;4.751;966.444000;33.318980
8.640;4.767;968.916000;33.083087
8.664;4.779;971.386000;42.445290
8.688;4.802;975.190000;41.529069
8.712;4.813;977.660000;31.958324
8.736;4.828;980.701000;39.988075
8.760;4.846;984.121000;36.074479
8.784;4.858;986.591000;33.841191
8.808;4.874;989.633000;55.733908
8.832;4.904;994.385000;45.975987
8.856;4.912;996.856000;41.224802
8.880;4.939;1001.036000;39.288089
8.904;4.945;1003.506000;21.989296
8.928;4.957;1005.979000;51.836551
8.952;4.988;1010.731000;53.783520
8.976;5.001;1013.201000;38.189821
9.000;5.020;1016.812000;31.847215
9.024;5.028;1019.282000;45.350359
9.048;5.057;1023.656000;67.084959
9.072;5.083;1028.029000;46.358031
9.096;5.096;1031.070000;29.207952
9.120;5.108;1034.301000;29.237012
9.144;5.120;1036.772000;47.958853
9.168;5.147;1040.383000;66.615738
9.192;5.175;1045.134000;47.319549
9.216;5.187;1047.605000;47.258012
9.240;5.214;1052.549000;56.319366
9.264;5.233;1056.352000;30.177163
9.288;5.239;1058.823000;51.364766
9.312;5.276;1063.193000;52.529700
9.336;5.283;1065.665000;36.830019
9.360;5.306;1069.085000;54.896318
9.384;5.328;1073.076000;40.709428
9.408;5.340;1075.550000;61.945747
9.432;5.380;1080.680000;55.271524
9.456;5.386;1083.152000;23.608066
9.480;5.399;1085.626000;57.440711
9.504;5.434;1090.189000;87.718727
9.528;5.472;1094.940000;56.110823
9.552;5.480;1097.413000;34.389043
9.576;5.501;1101.403000;62.359414
9.600;5.532;1106.344000;68.588347
9.624;5.557;1109.765000;33.794184
9.648;5.560;1112.237000;43.923037
9.672;5.594;1115.471000;66.697787
9.696;5.615;1119.463000;58.496245
9.720;5.642;1123.264000;41.377790
9.744;5.649;1125.735000;52.732260
9.768;5.686;1130.676000;82.393194
9.792;5.718;1134.097000;33.082232
9.816;5.714;1136.574000;25.135386
9.840;5.739;1140.756000;71.303677
9.864;5.773;1145.887000;56.725341
9.888;5.786;1149.309000;29.668627
9.912;5.797;1151.781000;44.246962
9.936;5.822;1155.777000;38.213752
9.960;5.829;1158.249000;49.695569
9.984;5.864;1163.004000;79.373598
10.008;5.895;1167.374000;50.710079
10.032;5.906;1169.847000;45.987953
10.056;5.933;1173.463000;55.005718
10.080;5.951;1177.265000;70.797704
10.104;5.992;1180.686000;49.403268
10.128;5.992;1183.157000;33.327527
10.152;6.019;1187.341000;38.943652
10.176;6.024;1189.815000;48.776785
10.200;6.060;1194.186000;45.906758
10.224;6.063;1196.659000;37.691540
10.248;6.091;1200.459000;45.176003
10.272;6.100;1202.929000;24.537107
10.296;6.111;1205.400000;73.842941
10.320;6.161;1211.102000;69.388331
10.344;6.169;1213.575000;47.039213
10.368;6.200;1217.946000;62.417533
10.392;6.221;1221.556000;26.355019
10.416;6.222;1224.027000;37.164201
10.440;6.251;1228.588000;68.683217
10.464;6.279;1232.959000;44.990537
10.488;6.289;1235.431000;46.313587
10.512;6.317;1240.183000;48.540892
10.536;6.329;1242.653000;64.073055
10.560;6.371;1246.834000;45.371726
10.584;6.367;1249.305000;31.805335
10.608;6.397;1253.677000;45.756333
10.632;6.404;1256.149000;60.279115
10.656;6.447;1260.140000;51.272460
10.680;6.447;1262.610000;37.317189
10.704;6.478;1266.793000;64.173907
10.728;6.500;1270.786000;30.992531
10.752;6.503;1273.256000;17.402210
10.776;6.515;1275.727000;78.100974
10.800;6.568;1280.669000;73.141246
10.824;6.575;1283.140000;45.446083
10.848;6.606;1287.514000;61.246616
10.872;6.626;1291.315000;29.990842
10.896;6.631;1293.785000;46.411021
10.920;6.664;1298.729000;51.816039
10.944;6.674;1301.199000;22.755947
10.968;6.683;1303.671000;50.869050
10.992;6.716;1306.901000;51.835697
11.016;6.726;1309.373000;57.938137
11.040;6.764;1313.365000;70.396003
11.064;6.785;1316.975000;29.873751
11.088;6.789;1319.446000;65.308072
11.112;6.839;1324.008000;69.185771
11.136;6.846;1326.478000;49.985307
11.160;6.880;1330.848000;52.075863
11.184;6.889;1333.318000;50.231456
11.208;6.922;1337.119000;49.105838
11.232;6.930;1339.589000;50.498117
11.256;6.964;1344.721000;54.406585
11.280;6.975;1348.141000;45.351213
11.304;7.001;1352.704000;38.358193
11.328;7.007;1355.175000;37.611200
11.352;7.033;1359.548000;52.733114
11.376;7.051;1362.779000;33.367697
11.400;7.060;1365.249000;68.635355
11.424;7.108;1370.569000;63.887588
11.448;7.113;1373.039000;47.011009
11.472;7.147;1377.601000;51.069046
11.496;7.156;1380.072000;25.965283
11.520;7.168;1382.546000;50.546834
11.544;7.197;1386.157000;62.330355
11.568;7.220;1389.958000;30.828432
11.592;7.223;1392.429000;61.426955
11.616;7.271;1397.560000;77.619787
11.640;7.287;1401.170000;47.730652
11.664;7.310;1405.351000;34.843735
11.688;7.316;1407.821000;43.090576
11.712;7.346;1412.001000;42.475204
11.736;7.352;1414.472000;37.372743
11.760;7.377;1418.652000;38.441952
11.784;7.383;1421.126000;59.958608
11.808;7.427;1426.259000;60.504751
11.832;7.434;1428.730000;39.178690
11.856;7.459;1432.915000;43.367493
11.880;7.469;1435.385000;49.200708
11.904;7.500;1439.756000;44.285423
11.928;7.506;1442.226000;35.846279
11.952;7.530;1446.597000;46.675973
11.976;7.545;1450.018000;28.782320
12.000;7.554;1452.491000;44.730713
12.024;7.582;1456.292000;50.574184
12.048;7.595;1458.763000;40.075252
12.072;7.615;1462.568000;55.994587
12.096;7.642;1465.988000;67.747339
12.120;7.671;1470.168000;44.096538
12.144;7.678;1473.209000;8.657943
12.168;7.679;1475.679000;14.629617
12.192;7.691;1478.149000;79.119757
12.216;7.744;1481.759000;54.419405
12.240;7.736;1484.229000;10.951914
12.264;7.753;1488.029000;30.730998
12.288;7.761;1490.499000;40.425673
12.312;7.787;1494.489000;55.560407
12.336;7.807;1498.480000;31.408762
12.360;7.813;1500.951000;46.095643
12.384;7.845;1505.893000;49.492155
12.408;7.854;1508.365000;19.473108
12.432;7.862;1510.835000;38.539386
12.456;7.886;1514.446000;47.798172
12.480;7.901;1518.246000;26.885777
12.504;7.908;1520.717000;44.866608
12.528;7.938;1524.711000;44.413626
12.552;7.945;1527.182000;34.880486
12.576;7.967;1530.982000;34.993305
12.600;7.974;1533.457000;45.130705
12.624;8.005;1537.638000;42.988014
12.648;8.010;1540.112000;34.506990
12.672;8.033;1544.293000;58.512484
12.696;8.058;1547.714000;28.463523
12.720;8.057;1550.186000;21.975621
12.744;8.076;1553.798000;29.293421
12.768;8.081;1556.270000;41.493172
12.792;8.111;1561.021000;47.786207
12.816;8.121;1563.492000;25.638794
12.840;8.132;1565.962000;46.968275
12.864;8.160;1569.762000;44.196536
12.888;8.169;1572.233000;34.945442
12.912;8.189;1576.223000;32.578824
12.936;8.196;1578.693000;30.009645
12.960;8.214;1582.303000;52.254492
12.984;8.239;1586.483000;32.221566
13.008;8.240;1588.953000;28.737022
13.032;8.263;1592.754000;35.455688
13.056;8.270;1595.226000;21.796992
13.080;8.281;1597.696000;50.122911
13.104;8.311;1601.878000;49.774200
13.128;8.322;1604.348000;24.510612
13.152;8.332;1606.822000;39.737653
13.176;8.355;1611.003000;41.448729
13.200;8.366;1613.474000;28.545573
13.224;8.379;1615.947000;30.568608
13.248;8.391;1618.417000;45.041818
13.272;8.416;1622.221000;45.938381
13.296;8.429;1625.835000;25.187521
13.320;8.437;1628.309000;37.700087
13.344;8.461;1632.113000;40.605156
13.368;8.471;1634.586000;47.993895
13.392;8.500;1638.956000;57.556948
13.416;8.518;1642.756000;27.978063
13.440;8.524;1645.227000;38.325715
13.464;8.550;1648.838000;35.231761
13.488;8.553;1651.312000;36.118923
13.512;8.580;1655.494000;43.223906
13.536;8.589;1657.965000;32.987363
13.560;8.607;1661.765000;39.377831
13.584;8.621;1664.999000;31.324149
13.608;8.633;1667.470000;46.503327
13.632;8.660;1671.651000;46.390509
13.656;8.672;1674.121000;24.002930
13.680;8.680;1676.591000;27.719948
13.704;8.695;1679.062000;54.754441
13.728;8.725;1682.672000;46.305895
13.752;8.733;1685.142000;35.622352
13.776;8.755;1688.372000;33.375389
13.800;8.761;1690.842000;44.110213
13.824;8.791;1693.884000;37.981278
13.848;8.792;1696.355000;27.207138
13.872;8.814;1700.345000;45.005067
13.896;8.830;1703.575000;19.943184
13.920;8.830;1706.048000;23.435420
13.944;8.849;1709.471000;30.712195
13.968;8.856;1711.943000;33.790765
13.992;8.877;1715.744000;53.385238
14.016;8.900;1719.925000;36.066787
14.040;8.907;1722.399000;26.660141
14.064;8.922;1725.630000;30.983985
14.088;8.933;1728.101000;35.670214
14.112;8.952;1731.903000;33.699314
14.136;8.961;1734.373000;21.663662
14.160;8.970;1736.844000;43.119635
14.184;8.996;1741.214000;34.586475
14.208;8.998;1743.685000;14.410818
14.232;9.008;1746.159000;39.606031
14.256;9.031;1749.581000;36.900103
14.280;9.039;1752.053000;34.071101
14.304;9.060;1755.284000;29.496835
14.328;9.063;1757.756000;25.755886
14.352;9.081;1760.989000;39.024847
14.376;9.096;1764.030000;21.855111
14.400;9.099;1766.690000;26.620826
14.424;9.118;1770.492000;35.029201
14.448;9.128;1772.962000;25.748194
14.472;9.139;1776.002000;32.500193
14.496;9.155;1779.994000;25.543070
14.520;9.160;1782.467000;33.808713
14.544;9.183;1786.270000;29.741275
14.568;9.185;1788.742000;24.918296
14.592;9.204;1791.972000;30.553224
14.616;9.210;1794.444000;31.312183
14.640;9.230;1798.055000;24.738813
14.664;9.231;1800.525000;11.854460
14.688;9.240;1802.997000;36.472762
14.712;9.261;1806.419000;35.244582
14.736;9.269;1808.890000;17.607334
14.760;9.276;1811.363000;18.898761
14.784;9.284;1813.836000;26.638774
14.808;9.298;1816.307000;32.694206
14.832;9.312;1818.777000;24.995218
14.856;9.319;1821.251000;25.031969
14.880;9.332;1824.102000;42.508536
14.904;9.354;1828.092000;39.841069
14.928;9.365;1831.512000;25.161026
14.952;9.375;1834.743000;18.669705
14.976;9.381;1837.213000;19.814981
15.000;9.391;1839.683000;20.856840
15.024;9.398;1842.157000;18.942349
15.048;9.407;1844.627000;22.866201
15.072;9.417;1847.098000;26.280662
15.096;9.429;1849.568000;28.484035
15.120;9.441;1852.039000;30.289982
15.144;9.454;1854.509000;24.728556
15.168;9.461;1856.979000;18.694491
15.192;9.469;1859.452000;32.349769
15.216;9.488;1862.872000;30.848090
15.240;9.495;1865.343000;17.868867
15.264;9.503;1867.813000;24.817443
15.288;9.515;1870.285000;38.818868
15.312;9.535;1873.328000;24.651635
15.336;9.536;1875.798000;9.354510
15.360;9.543;1878.268000;19.814127
15.384;9.552;1880.744000;31.157485
15.408;9.569;1884.358000;26.107161
15.432;9.574;1886.829000;13.396308
15.456;9.580;1889.299000;30.706212
15.480;9.599;1893.290000;38.854765
15.504;9.612;1896.520000;27.696872
15.528;9.622;1899.941000;20.862823
15.552;9.629;1902.412000;19.298752
15.576;9.638;1904.882000;19.094483
15.600;9.645;1907.352000;19.465416
15.624;9.654;1909.822000;19.928654
15.648;9.662;1912.294000;32.865998
15.672;9.682;1916.095000;36.415498
15.696;9.692;1919.326000;14.674060
15.720;9.694;1921.796000;15.583443
15.744;9.705;1924.267000;18.612442
15.768;9.709;1926.741000;27.811400
15.792;9.728;1930.161000;33.930933
15.816;9.737;1933.391000;15.844122
15.840;9.741;1935.864000;13.256140
15.864;9.748;1938.334000;32.804460
15.888;9.768;1941.755000;41.749577
15.912;9.783;1945.175000;19.415844
15.936;9.784;1947.645000;13.851855
15.960;9.794;1950.116000;24.735394
15.984;9.805;1952.588000;26.835351
16.008;9.817;1956.009000;21.386744
16.032;9.822;1958.479000;18.234671
16.056;9.832;1960.951000;27.845587
16.080;9.845;1964.373000;23.660202
16.104;9.851;1966.844000;13.951853
16.128;9.857;1969.315000;14.696282
16.152;9.864;1971.790000;34.018966
16.176;9.885;1975.212000;36.878736
16.200;9.894;1977.684000;26.846462
16.224;9.907;1981.106000;19.277385
16.248;9.910;1983.578000;18.021001
16.272;9.922;1986.811000;24.344804
16.296;9.930;1989.281000;18.477402
16.320;9.938;1991.751000;22.875603
16.344;9.949;1994.221000;33.823243
16.368;9.966;1997.646000;25.941352
16.392;9.971;2000.116000;22.290999
16.416;9.984;2003.536000;22.843125
16.440;9.990;2006.006000;17.056918
16.464;9.998;2008.857000;22.524328
16.488;10.008;2011.708000;31.042958
16.512;10.024;2015.132000;32.796768
16.536;10.036;2017.983000;14.748418
16.560;10.036;2020.455000;20.715818
16.584;10.053;2024.066000;28.425062
16.608;10.060;2026.538000;23.892676
16.632;10.073;2029.773000;20.768808
16.656;10.077;2032.243000;16.500519
16.680;10.086;2034.714000;27.292607
16.704;10.100;2037.185000;26.389206
16.728;10.108;2039.655000;30.528438
16.752;10.125;2043.265000;32.918133
16.776;10.136;2046.115000;25.658452
16.800;10.146;2049.537000;16.166338
16.824;10.149;2052.007000;26.905435
16.848;10.169;2055.999000;24.413178
16.872;10.169;2058.469000;13.592031
16.896;10.180;2060.939000;32.215583
16.920;10.196;2063.980000;30.530148
16.944;10.205;2066.451000;24.309761
16.968;10.216;2068.923000;21.633748
16.992;10.223;2071.394000;21.031196
17.016;10.233;2073.864000;22.111516
17.040;10.242;2076.336000;31.268594
17.064;10.259;2079.568000;46.334099
17.088;10.280;2082.991000;26.013146
17.112;10.281;2085.461000;16.010785
17.136;10.293;2087.931000;18.885940
17.160;10.297;2090.401000;28.679758
17.184;10.317;2093.632000;36.867625
17.208;10.327;2096.102000;23.306363
17.232;10.336;2098.574000;23.709774
17.256;10.347;2101.236000;26.372967
17.280;10.358;2104.657000;19.664557
17.304;10.363;2107.129000;16.480861
17.328;10.372;2109.603000;27.078936
17.352;10.386;2112.074000;21.413239
17.376;10.390;2114.544000;16.228729
17.400;10.399;2117.015000;29.743839
17.424;10.414;2120.247000;30.565190
17.448;10.424;2123.288000;24.315744
17.472;10.434;2125.758000;26.643902
17.496;10.446;2129.180000;35.621497
17.520;10.464;2132.602000;28.605401
17.544;10.470;2135.072000;15.939846
17.568;10.477;2137.543000;15.646690
17.592;10.483;2140.013000;21.087605
17.616;10.495;2142.483000;34.512118
17.640;10.512;2144.953000;32.837793
17.664;10.522;2147.427000;29.223337
17.688;10.536;2150.468000;24.177286
17.712;10.542;2153.509000;19.695326
17.736;10.552;2155.979000;18.939785
17.760;10.558;2158.449000;24.616593
17.784;10.573;2162.062000;25.459311
17.808;10.579;2164.534000;17.091105
17.832;10.587;2167.004000;23.248245
17.856;10.598;2169.475000;23.857634
17.880;10.607;2171.945000;28.548991
17.904;10.622;2175.365000;25.982377
17.928;10.628;2177.836000;18.893632
17.952;10.637;2180.686000;15.368063
17.976;10.641;2183.158000;25.651615
18.000;10.659;2186.958000;28.013960
18.024;10.664;2189.428000;14.427057
18.048;10.671;2191.899000;23.670458
18.072;10.684;2195.323000;31.874565
