ml;pH;sec;dpH/dml
0.000;1.382;2.089000;2.928146
0.024;1.381;4.562000;1.358092
0.048;1.381;7.033000;2.879429
0.072;1.383;9.505000;4.754604
0.096;1.385;11.978000;0.847846
0.120;1.384;14.448000;2.314483
0.144;1.387;16.919000;3.118740
0.168;1.387;19.389000;1.278606
0.192;1.386;21.861000;2.133290
0.216;1.388;24.333000;5.640911
0.240;1.390;26.804000;1.452962
0.264;1.389;29.276000;1.653812
0.288;1.389;31.749000;3.581124
0.312;1.392;34.220000;4.186240
0.336;1.393;36.690000;0.301703
0.360;1.392;39.162000;1.346981
0.384;1.394;41.634000;6.122098
0.408;1.397;44.105000;3.744368
0.432;1.397;46.576000;1.464927
0.456;1.396;49.048000;2.151238
0.480;1.399;51.520000;3.273438
0.504;1.399;53.990000;2.424737
0.528;1.401;56.461000;5.856291
0.552;1.404;58.932000;3.574286
0.576;1.403;61.402000;0.457256
0.600;1.403;63.872000;3.688814
0.624;1.407;66.342000;3.808469
0.648;1.406;68.813000;1.540994
0.672;1.408;71.284000;4.932378
0.696;1.411;73.755000;1.973464
0.720;1.409;76.226000;1.141002
0.744;1.410;78.696000;2.735842
0.768;1.412;81.166000;1.040150
0.792;1.410;83.637000;1.810220
0.816;1.413;86.107000;4.439226
0.840;1.414;88.577000;1.218779
0.864;1.414;91.047000;3.026434
0.888;1.417;93.517000;3.414460
0.912;1.417;95.988000;1.420484
0.936;1.418;98.458000;4.128976
0.960;1.420;100.928000;3.761462
0.984;1.421;103.403000;0.227346
1.008;1.421;105.874000;2.976008
1.032;1.423;108.345000;3.717018
1.056;1.424;110.815000;0.935024
1.080;1.424;113.285000;3.640097
1.104;1.427;115.757000;4.021286
1.128;1.427;118.229000;0.511955
1.152;1.427;120.701000;3.152927
1.176;1.430;123.171000;6.277650
1.200;1.432;125.643000;1.711931
1.224;1.432;128.114000;0.747848
1.248;1.433;130.584000;4.734092
1.272;1.435;133.054000;3.415315
1.296;1.436;135.529000;0.770924
1.320;1.436;138.000000;3.472579
1.344;1.439;140.470000;2.045258
1.368;1.438;142.940000;0.451273
1.392;1.439;145.411000;5.587920
1.416;1.442;147.881000;3.317026
1.440;1.442;150.352000;0.472640
1.464;1.443;152.822000;4.946908
1.488;1.446;155.292000;2.358072
1.512;1.445;157.763000;1.959789
1.536;1.448;160.233000;5.182800
1.560;1.449;162.706000;1.032458
1.584;1.448;165.177000;0.060683
1.608;1.449;167.651000;3.779410
1.632;1.452;170.122000;5.804155
1.656;1.454;172.592000;2.430720
1.680;1.454;175.065000;2.435848
1.704;1.456;177.535000;5.880222
1.728;1.458;180.005000;2.440121
1.752;1.458;182.475000;1.997395
1.776;1.460;184.949000;5.726379
1.800;1.463;187.419000;3.435827
1.824;1.463;189.891000;0.134185
1.848;1.463;192.361000;3.182841
1.872;1.466;194.831000;4.978531
1.896;1.467;197.302000;0.925622
1.920;1.466;199.772000;3.067459
1.944;1.469;202.242000;5.810993
1.968;1.471;204.712000;1.529029
1.992;1.471;207.182000;2.973444
2.016;1.474;209.652000;6.532346
2.040;1.476;212.122000;1.751246
2.064;1.475;214.592000;0.446999
2.088;1.476;217.062000;5.424676
2.112;1.480;219.532000;4.913575
2.136;1.481;222.005000;0.388881
2.160;1.480;224.476000;2.387131
2.184;1.482;226.949000;7.017806
2.208;1.486;229.419000;4.019576
2.232;1.486;231.889000;2.387131
2.256;1.488;234.360000;5.144340
2.280;1.490;236.832000;4.369142
2.304;1.491;239.308000;1.614497
2.328;1.491;241.778000;1.454671
2.352;1.493;244.251000;4.331536
2.376;1.495;246.721000;4.499908
2.400;1.496;249.192000;0.557254
2.424;1.495;251.663000;2.170041
2.448;1.498;254.135000;5.284508
2.472;1.500;256.605000;1.478602
2.496;1.499;259.078000;2.625588
2.520;1.502;261.550000;6.836613
2.544;1.505;264.020000;3.564885
2.568;1.505;266.490000;3.239250
2.592;1.508;268.960000;4.607599
2.616;1.509;271.430000;2.597383
2.640;1.510;273.901000;4.526404
2.664;1.513;276.373000;4.506746
2.688;1.514;278.843000;0.884597
2.712;1.513;281.313000;4.567428
2.736;1.517;283.783000;6.535764
2.760;1.519;286.254000;1.288863
2.784;1.518;288.724000;3.363179
2.808;1.522;291.195000;4.928959
2.832;1.523;293.665000;2.299953
2.856;1.523;296.136000;4.372561
2.880;1.526;298.606000;4.006756
2.904;1.527;301.076000;2.099957
2.928;1.528;303.547000;3.495655
2.952;1.530;306.021000;6.419527
2.976;1.533;308.491000;3.403350
3.000;1.532;310.961000;0.084614
3.024;1.533;313.435000;5.499888
3.048;1.537;315.906000;6.706701
3.072;1.539;318.377000;1.701675
3.096;1.538;320.847000;2.887121
3.120;1.541;323.318000;6.634053
3.144;1.544;325.788000;4.003337
3.168;1.544;328.258000;3.653772
3.192;1.547;330.728000;4.908447
3.216;1.548;333.198000;2.010215
3.240;1.549;335.669000;3.581124
3.264;1.551;338.139000;6.010989
3.288;1.554;340.609000;2.755499
3.312;1.554;343.080000;3.905903
3.336;1.557;345.552000;7.693006
3.360;1.560;348.023000;2.840968
3.384;1.559;350.493000;1.649539
3.408;1.561;352.964000;5.199039
3.432;1.564;355.440000;3.894793
3.456;1.565;357.911000;1.029039
3.480;1.564;360.381000;2.645245
3.504;1.567;362.855000;8.067357
3.528;1.571;365.329000;6.670804
3.552;1.572;367.803000;0.570074
3.576;1.572;370.274000;3.099937
3.600;1.575;372.744000;5.852872
3.624;1.576;375.216000;2.510205
3.648;1.577;377.686000;6.257992
3.672;1.582;380.156000;7.128915
3.696;1.583;382.630000;2.827293
3.720;1.584;385.101000;4.416149
3.744;1.587;387.571000;6.324658
3.768;1.589;390.041000;1.911927
3.792;1.588;392.511000;2.079445
3.816;1.591;394.985000;6.801571
3.840;1.594;397.455000;4.051200
3.864;1.594;399.925000;4.593069
3.888;1.598;402.395000;5.834069
3.912;1.599;404.866000;1.418775
3.936;1.599;407.336000;4.476832
3.960;1.603;409.807000;5.160579
3.984;1.603;412.277000;2.067479
4.008;1.605;414.747000;6.105004
4.032;1.608;417.218000;5.403309
4.056;1.609;419.688000;1.629027
4.080;1.610;422.162000;4.656315
4.104;1.613;424.632000;8.718626
4.128;1.617;427.103000;4.716143
4.152;1.617;429.575000;2.850369
4.176;1.619;432.045000;6.119534
4.200;1.622;434.516000;4.919558
4.224;1.623;436.989000;2.764046
4.248;1.624;439.459000;5.848599
4.272;1.628;441.931000;7.080198
4.296;1.630;444.402000;1.599113
4.320;1.629;446.872000;3.123868
4.344;1.633;449.343000;6.364828
4.368;1.635;451.813000;3.414460
4.392;1.635;454.284000;4.441790
4.416;1.638;456.757000;6.805844
4.440;1.641;459.227000;3.832401
4.464;1.642;461.698000;5.804155
4.488;1.646;464.168000;6.678497
4.512;1.647;466.638000;3.152927
4.536;1.648;469.108000;6.599866
4.560;1.653;471.578000;4.581958
4.584;1.652;474.049000;2.371747
4.608;1.654;476.521000;7.024643
4.632;1.658;478.991000;4.043507
4.656;1.658;481.462000;4.381107
4.680;1.662;483.933000;8.101544
4.704;1.665;486.404000;4.000773
4.728;1.665;488.875000;4.922977
4.752;1.669;491.345000;5.485358
4.776;1.670;493.815000;3.515313
4.800;1.672;496.285000;6.734906
4.824;1.675;498.755000;3.903339
4.848;1.675;501.225000;3.621294
4.872;1.678;503.696000;7.656254
4.896;1.681;506.170000;4.329826
4.920;1.682;508.641000;3.170021
4.944;1.684;511.112000;7.972487
4.968;1.688;513.582000;5.675098
4.992;1.688;516.052000;5.191347
5.016;1.693;518.522000;6.194746
5.040;1.694;520.992000;4.826397
5.064;1.697;523.464000;6.877638
5.088;1.699;525.934000;4.022140
5.112;1.700;528.408000;4.504182
5.136;1.703;530.878000;7.215238
5.160;1.706;533.351000;4.612727
5.184;1.707;535.821000;5.819540
5.208;1.711;538.291000;5.091349
5.232;1.711;540.761000;4.768279
5.256;1.715;543.235000;8.786146
5.280;1.718;545.705000;4.811868
5.304;1.719;548.175000;5.386215
5.328;1.723;550.645000;6.408417
5.352;1.724;553.115000;4.148633
5.376;1.726;555.587000;6.918663
5.400;1.730;558.057000;6.399015
5.424;1.732;560.529000;3.903339
5.448;1.733;562.999000;6.812682
5.472;1.737;565.469000;6.951995
5.496;1.739;567.942000;3.533261
5.520;1.740;570.412000;6.552003
5.544;1.744;572.882000;6.501577
5.568;1.746;575.356000;3.221302
5.592;1.747;577.826000;6.863963
5.616;1.751;580.299000;7.294723
5.640;1.753;582.769000;4.526404
5.664;1.755;585.239000;8.185303
5.688;1.760;587.710000;6.725504
5.712;1.761;590.180000;5.492196
5.736;1.764;592.650000;6.121243
5.760;1.766;595.121000;4.601616
5.784;1.768;597.591000;8.730591
5.808;1.773;600.066000;8.585295
5.832;1.775;602.538000;4.987933
5.856;1.777;605.010000;5.145194
5.880;1.780;607.484000;8.829735
5.904;1.784;609.954000;6.627216
5.928;1.785;612.424000;4.728964
5.952;1.788;614.894000;7.845994
5.976;1.792;617.366000;6.603284
6.000;1.794;619.838000;5.863128
6.024;1.796;622.308000;7.309253
6.048;1.800;624.778000;6.326367
6.072;1.802;627.249000;7.736595
6.096;1.806;629.719000;9.772451
6.120;1.810;632.190000;4.002483
6.144;1.810;634.660000;3.254635
6.168;1.812;637.133000;8.669909
6.192;1.817;639.603000;7.348568
6.216;1.819;642.076000;7.110966
6.240;1.823;644.547000;10.337396
6.264;1.827;647.018000;6.049449
6.288;1.828;649.488000;4.507601
6.312;1.831;651.958000;9.269042
6.336;1.835;654.428000;7.671639
6.360;1.837;656.899000;7.297287
6.384;1.841;659.369000;9.287845
6.408;1.845;661.845000;7.948556
6.432;1.848;664.315000;4.846910
6.456;1.849;666.788000;4.794774
6.480;1.852;669.262000;9.822877
6.504;1.857;671.732000;7.354551
6.528;1.858;674.202000;4.511874
6.552;1.861;676.672000;9.419466
6.576;1.866;679.144000;7.888728
6.600;1.867;681.615000;5.583647
6.624;1.870;684.087000;10.896359
6.648;1.876;686.557000;10.041676
6.672;1.879;689.027000;4.393928
6.696;1.880;691.499000;6.857980
6.720;1.884;693.972000;11.038237
6.744;1.889;696.444000;8.329745
6.768;1.891;698.914000;6.687898
6.792;1.895;701.385000;10.724568
6.816;1.900;703.856000;7.569077
6.840;1.901;706.327000;5.445188
6.864;1.905;708.798000;9.045115
6.888;1.908;711.272000;9.828005
6.912;1.913;713.745000;7.023789
6.936;1.914;716.217000;7.252844
6.960;1.919;718.687000;10.485257
6.984;1.923;721.162000;8.704951
7.008;1.926;723.634000;7.151991
7.032;1.929;726.104000;8.764779
7.056;1.933;728.574000;10.609186
7.080;1.938;731.046000;5.953725
7.104;1.938;733.517000;6.780204
7.128;1.943;735.988000;12.357013
7.152;1.949;738.458000;8.807513
7.176;1.951;740.929000;7.423780
7.200;1.955;743.400000;11.349342
7.224;1.960;745.871000;11.137380
7.248;1.964;748.341000;9.212633
7.272;1.968;750.812000;10.790379
7.296;1.973;753.282000;10.928837
7.320;1.977;755.754000;8.334873
7.344;1.980;758.224000;9.589548
7.368;1.985;760.695000;10.426283
7.392;1.989;763.166000;7.140026
7.416;1.991;765.637000;8.105818
7.440;1.995;768.108000;11.886083
7.464;2.000;770.578000;12.669828
7.488;2.006;773.049000;10.063898
7.512;2.009;775.522000;7.011823
7.536;2.012;777.992000;9.524592
7.560;2.017;780.463000;11.943347
7.584;2.021;782.933000;8.644268
7.608;2.024;785.403000;10.756191
7.632;2.030;787.873000;15.508231
7.656;2.037;790.343000;13.085204
7.680;2.041;792.814000;7.892147
7.704;2.043;795.287000;9.403227
7.728;2.049;797.758000;15.085163
7.752;2.056;800.229000;12.432226
7.776;2.059;802.700000;8.151971
7.800;2.063;805.172000;10.707474
7.824;2.068;807.643000;15.368063
7.848;2.075;810.113000;8.204961
7.872;2.075;812.583000;9.234000
7.896;2.083;815.053000;16.345821
7.920;2.089;817.523000;7.359679
7.944;2.089;819.993000;8.507519
7.968;2.096;822.463000;15.743269
7.992;2.102;824.933000;13.845872
8.016;2.107;827.403000;10.766447
8.040;2.111;829.875000;11.580961
8.064;2.117;832.345000;11.903176
8.088;2.121;834.819000;13.047598
8.112;2.128;837.289000;17.018457
8.136;2.135;839.759000;13.747583
8.160;2.139;842.230000;12.203170
8.184;2.145;844.701000;12.874952
8.208;2.150;847.172000;17.132130
8.232;2.159;849.643000;16.603935
8.256;2.163;852.113000;14.345862
8.280;2.171;854.584000;13.239901
8.304;2.174;857.054000;13.315114
8.328;2.182;859.524000;15.249262
8.352;2.187;861.995000;14.233044
8.376;2.194;864.465000;13.754421
8.400;2.198;866.935000;11.520278
8.424;2.204;869.408000;14.716794
8.448;2.211;871.880000;17.485114
8.472;2.218;874.352000;14.269795
8.496;2.222;876.823000;14.441586
8.520;2.230;879.293000;18.620988
8.544;2.238;881.766000;15.105675
8.568;2.243;884.237000;16.596243
8.592;2.252;886.708000;16.690258
8.616;2.256;889.178000;15.127042
8.640;2.264;891.649000;20.906412
8.664;2.274;894.119000;17.098797
8.688;2.278;896.592000;9.929712
8.712;2.282;899.062000;16.916750
8.736;2.292;901.532000;19.640626
8.760;2.298;904.002000;16.854358
8.784;2.306;906.476000;20.056857
8.808;2.315;908.946000;21.792719
8.832;2.324;911.418000;26.387497
8.856;2.337;914.458000;27.877210
8.880;2.348;916.928000;18.169716
8.904;2.352;919.398000;13.321096
8.928;2.359;921.868000;21.943143
8.952;2.370;924.338000;24.268737
8.976;2.379;926.808000;15.691988
9.000;2.383;929.278000;15.774038
9.024;2.392;931.752000;22.018355
9.048;2.401;934.226000;23.751653
9.072;2.411;936.696000;27.432775
9.096;2.424;939.356000;26.541340
9.120;2.433;941.826000;21.766224
9.144;2.442;944.296000;20.405567
9.168;2.450;946.769000;22.315785
9.192;2.461;949.239000;32.203618
9.216;2.477;952.469000;27.307136
9.240;2.483;954.940000;17.008201
9.264;2.491;957.410000;33.159154
9.288;2.511;961.023000;33.747176
9.312;2.519;963.685000;27.611404
9.336;2.534;967.106000;31.836104
9.360;2.546;969.576000;31.254065
9.384;2.560;972.426000;25.596915
9.408;2.567;974.897000;18.869701
9.432;2.575;977.367000;29.802812
9.456;2.591;980.027000;32.883946
9.480;2.602;982.497000;39.178690
9.504;2.624;985.728000;37.122321
9.528;2.633;988.201000;27.454997
9.552;2.647;991.243000;30.593394
9.576;2.659;993.713000;40.667548
9.600;2.680;996.753000;45.229848
9.624;2.696;1000.174000;45.239250
9.648;2.718;1003.978000;41.158991
9.672;2.730;1006.828000;29.829307
9.696;2.743;1009.298000;47.973382
9.720;2.770;1013.288000;49.522069
9.744;2.784;1016.328000;33.622392
9.768;2.798;1019.369000;53.007468
9.792;2.828;1023.549000;47.362284
9.816;2.837;1026.023000;47.385360
9.840;2.867;1030.204000;55.677499
9.864;2.883;1033.434000;42.188885
9.888;2.902;1037.425000;54.820251
9.912;2.929;1040.657000;47.685354
9.936;2.942;1043.127000;45.913595
9.960;2.967;1046.928000;78.242852
9.984;3.006;1051.678000;69.724222
10.008;3.025;1055.288000;61.236360
10.032;3.057;1059.278000;65.341405
10.056;3.079;1063.462000;64.117498
10.080;3.110;1067.642000;68.496041
10.104;3.136;1071.062000;92.647686
10.128;3.187;1074.863000;106.901242
10.152;3.224;1078.853000;77.352271
10.176;3.251;1083.414000;59.186829
10.200;3.273;1086.835000;90.222949
10.224;3.326;1091.776000;89.050324
10.248;3.347;1094.817000;86.223886
10.272;3.398;1098.237000;112.348995
10.296;3.440;1102.611000;103.575669
10.320;3.483;1106.791000;111.429355
10.344;3.533;1111.731000;120.225757
10.368;3.583;1116.862000;120.934290
10.392;3.633;1122.563000;162.526606
10.416;3.718;1128.074000;139.125373
10.440;3.748;1131.494000;127.972608
10.464;3.824;1137.386000;140.585172
10.488;3.865;1142.706000;128.035855
10.512;3.930;1148.787000;120.566776
10.536;3.965;1152.777000;114.680571
10.560;4.025;1157.908000;128.170895
10.584;4.071;1162.850000;153.310554
10.608;4.152;1169.502000;156.033575
10.632;4.200;1174.632000;149.545673
10.656;4.276;1180.333000;131.121262
10.680;4.309;1183.758000;104.290184
10.704;4.363;1188.888000;150.956756
10.728;4.434;1195.348000;152.047332
10.752;4.489;1201.619000;126.288882
10.776;4.539;1206.559000;102.383386
10.800;4.574;1211.692000;115.103640
10.824;4.634;1217.966000;114.835269
10.848;4.669;1222.526000;106.181599
10.872;4.723;1228.606000;133.671638
10.896;4.780;1233.736000;134.601533
10.920;4.834;1239.248000;135.003234
10.944;4.892;1244.948000;139.512544
10.968;4.950;1250.465000;132.787040
10.992;5.002;1256.166000;165.595774
11.016;5.087;1262.439000;148.226897
11.040;5.125;1265.672000;114.558351
11.064;5.182;1270.804000;187.585925
11.088;5.280;1275.745000;174.666529
11.112;5.327;1281.449000;144.069716
11.136;5.400;1287.915000;179.292931
11.160;5.476;1293.426000;170.929853
11.184;5.541;1299.506000;170.029872
11.208;5.617;1306.158000;235.566144
11.232;5.737;1312.621000;204.669337
11.256;5.786;1318.894000;161.970207
11.280;5.871;1324.026000;274.641417
11.304;6.014;1330.676000;239.836998
11.328;6.070;1334.669000;120.388147
11.352;6.114;1339.990000;233.670456
11.376;6.264;1347.021000;239.255813
11.400;6.312;1351.962000;181.676643
11.424;6.414;1358.612000;166.541909
11.448;6.450;1364.884000;156.972018
11.472;6.544;1368.495000;215.552022
11.496;6.629;1374.195000;267.449256
11.520;6.766;1380.277000;229.503020
11.544;6.819;1383.887000;66.326000
11.568;6.821;1386.359000;215.970817
11.592;6.998;1393.391000;261.024600
11.616;7.037;1398.713000;154.283184
11.640;7.126;1405.173000;174.120387
11.664;7.182;1408.974000;150.785819
11.688;7.251;1415.627000;181.332206
11.712;7.332;1420.948000;188.626929
11.736;7.408;1427.408000;172.425549
11.760;7.475;1433.108000;161.289024
11.784;7.541;1438.808000;231.298710
11.808;7.667;1444.889000;207.235952
11.832;7.713;1450.589000;177.088702
11.856;7.814;1457.431000;175.965648
11.880;7.859;1462.941000;148.648256
11.904;7.937;1469.783000;144.139801
11.928;7.979;1475.483000;136.028000
11.952;8.050;1482.324000;149.698662
11.976;8.103;1487.839000;191.779856
12.000;8.209;1493.921000;162.998391
12.024;8.238;1499.241000;146.268817
12.048;8.330;1505.893000;177.956206
12.072;8.385;1511.975000;79.198388
12.096;8.396;1514.445000;144.952604
12.120;8.506;1520.717000;176.533158
12.144;8.542;1526.418000;80.543659
12.168;8.572;1531.548000;145.809852
12.192;8.663;1538.580000;145.054312
12.216;8.693;1543.524000;129.071731
12.240;8.770;1549.798000;106.777313
12.264;8.781;1552.268000;120.623185
12.288;8.870;1558.921000;128.745242
12.312;8.888;1562.341000;124.776092
12.336;8.973;1566.332000;146.314115
12.360;9.009;1571.082000;52.416882
12.384;9.017;1573.553000;84.411957
12.408;9.079;1577.547000;133.178485
12.432;9.127;1583.060000;70.884882
12.456;9.138;1585.531000;83.018823
12.480;9.196;1590.857000;137.893774
12.504;9.252;1594.468000;100.926150
12.528;9.280;1599.413000;82.955576
12.552;9.321;1602.833000;88.225554
12.576;9.353;1607.778000;106.655094
12.600;9.409;1612.911000;99.062086
12.624;9.435;1617.663000;84.481186
12.648;9.479;1622.603000;65.857634
12.672;9.490;1625.073000;73.572006
12.696;9.540;1630.395000;103.919252
12.720;9.576;1635.717000;84.598278
12.744;9.611;1639.328000;84.864084
12.768;9.646;1644.648000;78.159947
12.792;9.675;1649.973000;98.748417
12.816;9.728;1655.294000;82.500884
12.840;9.744;1658.714000;63.867930
12.864;9.781;1663.465000;57.821900
