ml;pH;sec;dpH/dml
6.744;8.448;1096.049000;18.179972
6.768;8.468;1099.281000;164.221443
6.792;8.585;1102.512000;93.160497
6.816;8.545;1105.363000;68.533647
6.840;8.528;1108.213000;3.521296
6.864;8.548;1116.386000;103.245761
6.888;8.613;1120.569000;64.392706
6.912;8.602;1123.420000;49.699843
6.936;8.655;1127.410000;18.565434
6.960;8.617;1131.213000;4.825543
6.984;8.659;1139.007000;53.827964
7.008;8.662;1141.858000;13.986895
7.032;8.670;1145.279000;17.160334
7.056;8.676;1148.129000;49.466514
7.080;8.711;1153.070000;98.375775
7.104;8.758;1156.492000;40.987200
7.128;8.745;1167.135000;13.398873
7.152;8.746;1170.366000;25.397774
7.176;8.766;1179.680000;61.051749
7.200;8.797;1182.911000;28.948129
7.224;8.790;1185.952000;99.910786
7.248;8.880;1189.373000;44.801652
7.272;8.827;1194.885000;22.514926
7.296;8.899;1198.876000;66.710608
7.320;8.883;1204.201000;15.011660
7.344;8.886;1206.673000;51.447671
7.368;8.925;1209.905000;63.738873
7.392;8.939;1215.036000;47.205022
7.416;8.965;1218.837000;40.137644
7.440;8.972;1226.058000;19.448322
7.464;8.981;1234.798000;32.042083
7.488;8.999;1237.839000;35.699273
7.512;9.010;1245.631000;30.274597
7.536;9.024;1252.283000;34.391608
7.560;9.039;1255.323000;14.299709
7.584;9.036;1257.794000;227.632118
7.608;9.227;1260.834000;71.592560
7.632;9.095;1264.824000;138.572392
7.656;9.113;1268.461000;64.008099
7.680;9.148;1271.667000;18.639791
7.704;9.128;1276.991000;24.767017
7.728;9.169;1280.795000;61.494475
7.752;9.179;1287.453000;5.742618
7.776;9.164;1293.908000;22.763639
7.800;9.198;1299.611000;56.784314
7.824;9.211;1302.461000;30.838688
7.848;9.223;1311.582000;42.519647
7.872;9.246;1315.004000;37.456502
7.896;9.255;1319.376000;94.304918
7.920;9.325;1322.607000;40.316273
7.944;9.288;1325.838000;80.035977
7.968;9.391;1329.828000;26.658432
7.992;9.310;1334.203000;27.195173
8.016;9.413;1337.053000;25.844773
8.040;9.331;1341.804000;68.727661
8.064;9.356;1349.977000;107.328584
8.088;9.420;1353.017000;25.029405
8.112;9.377;1358.529000;13.856128
8.136;9.409;1361.950000;68.616552
8.160;9.434;1365.180000;121.359922
8.184;9.510;1368.032000;105.283327
8.208;9.521;1370.882000;15.185161
8.232;9.497;1373.733000;61.546610
8.256;9.470;1380.194000;10.135691
8.280;9.489;1383.805000;65.867035
8.304;9.525;1387.035000;21.822633
8.328;9.507;1394.446000;59.691947
8.352;9.574;1397.487000;24.718300
8.376;9.527;1399.958000;31.551494
8.400;9.548;1404.899000;28.725911
8.424;9.551;1411.550000;4.443499
8.448;9.552;1420.291000;11.020288
8.472;9.560;1423.333000;21.790155
8.496;9.570;1431.124000;15.180033
8.520;9.573;1439.485000;16.510775
8.544;9.584;1447.279000;21.057691
8.568;9.590;1454.310000;9.641684
8.592;9.576;1461.721000;16.775727
8.616;9.604;1469.513000;115.011334
8.640;9.671;1472.363000;103.723529
8.664;9.690;1475.214000;15.948393
8.688;9.658;1480.535000;9.945097
8.712;9.682;1483.392000;55.033068
8.736;9.703;1486.622000;88.459738
8.760;9.755;1489.853000;2.838404
8.784;9.706;1494.036000;6.448587
8.808;9.761;1496.887000;41.359842
8.832;9.740;1499.360000;20.664537
8.856;9.778;1505.254000;82.161575
8.880;9.808;1508.674000;34.407847
8.904;9.806;1511.525000;7.109257
8.928;9.814;1516.277000;11.415152
8.952;9.816;1524.640000;34.739464
8.976;9.843;1528.060000;5.485358
9.000;9.820;1536.040000;46.739219
9.024;9.882;1539.081000;32.048065
9.048;9.847;1547.824000;36.392421
9.072;9.852;1550.865000;23.984127
9.096;9.867;1557.897000;24.713172
9.120;9.872;1560.747000;64.283307
9.144;9.920;1563.407000;71.119920
9.168;9.931;1566.260000;18.415010
9.192;9.935;1571.390000;26.339635
9.216;9.953;1574.433000;25.655888
9.240;9.957;1581.084000;10.104922
9.264;9.961;1587.547000;30.942960
9.288;9.982;1590.587000;24.558474
9.312;9.982;1594.197000;55.791172
9.336;10.028;1597.237000;32.598482
9.360;10.009;1603.128000;16.435563
9.384;10.015;1610.160000;38.842799
9.408;10.041;1613.391000;36.902668
9.432;10.045;1617.191000;16.815042
9.456;10.055;1620.231000;26.889196
9.480;10.068;1626.692000;48.872509
9.504;10.095;1629.542000;77.548849
9.528;10.132;1632.582000;19.526098
9.552;10.111;1635.052000;10.075863
9.576;10.124;1640.756000;17.412466
9.600;10.126;1647.035000;79.342829
9.624;10.189;1649.880000;28.238741
9.648;10.149;1652.350000;15.993691
9.672;10.203;1655.390000;72.025029
9.696;10.209;1658.240000;17.468875
9.720;10.217;1660.901000;25.459311
9.744;10.230;1664.323000;5.225535
9.768;10.213;1666.793000;10.203211
9.792;10.239;1671.735000;35.336033
9.816;10.242;1674.397000;70.354978
9.840;10.297;1677.820000;35.733461
9.864;10.272;1680.294000;58.291121
9.888;10.345;1683.144000;81.179544
9.912;10.339;1685.995000;11.121996
9.936;10.354;1689.226000;25.273844
9.960;10.318;1696.072000;42.926476
9.984;10.319;1701.963000;6.375084
10.008;10.323;1707.854000;8.392992
10.032;10.326;1710.330000;60.407317
10.056;10.373;1713.754000;35.005270
10.080;10.355;1719.839000;14.023646
10.104;10.362;1725.162000;17.101361
10.128;10.369;1730.489000;46.448627
10.152;10.400;1733.719000;25.586659
10.176;10.390;1737.335000;3.428135
10.200;10.403;1740.566000;26.389206
10.224;10.412;1743.419000;10.811746
10.248;10.412;1748.743000;22.785006
10.272;10.431;1753.879000;31.460898
10.296;10.438;1756.925000;22.331169
10.320;10.450;1762.247000;26.554160
10.344;10.460;1767.569000;44.287987
10.368;10.486;1770.611000;19.262001
10.392;10.476;1775.939000;5.445188
10.416;10.491;1779.551000;28.850695
10.440;10.500;1782.401000;27.782340
10.464;10.514;1785.442000;22.996113
10.488;10.519;1790.578000;21.502981
10.512;10.532;1793.618000;32.819845
10.536;10.546;1796.468000;26.075538
10.560;10.553;1799.323000;17.868012
10.584;10.561;1801.984000;22.808937
10.608;10.572;1805.599000;25.579821
10.632;10.582;1810.542000;54.512565
10.656;10.617;1813.392000;26.296046
10.680;10.604;1816.433000;22.384160
10.704;10.599;1818.903000;4.299058
10.728;10.608;1821.755000;19.785922
10.752;10.615;1826.509000;28.626768
10.776;10.632;1829.173000;40.492338
10.800;10.649;1832.412000;31.210476
10.824;10.657;1835.077000;19.581653
10.848;10.665;1838.502000;25.008893
10.872;10.678;1841.546000;56.422783
10.896;10.712;1844.586000;13.541605
10.920;10.689;1847.058000;6.788751
10.944;10.706;1852.575000;20.844020
10.968;10.707;1855.047000;20.773936
10.992;10.723;1860.562000;29.611363
11.016;10.731;1863.794000;19.623532
11.040;10.740;1866.455000;36.019779
11.064;10.761;1869.685000;35.344580
11.088;10.769;1872.725000;35.394151
11.112;10.790;1875.575000;6.312692
11.136;10.774;1878.047000;20.859404
11.160;10.808;1880.900000;15.349260
11.184;10.787;1883.370000;3.244378
11.208;10.810;1886.413000;41.859832
11.232;10.822;1889.458000;6.883621
11.256;10.816;1891.932000;21.242303
11.280;10.839;1894.782000;21.479050
11.304;10.834;1897.257000;4.064020
11.328;10.836;1899.730000;18.707311
11.352;10.849;1905.051000;20.604709
11.376;10.853;1907.522000;24.968722
11.400;10.870;1910.565000;18.002198
11.424;10.868;1913.037000;12.627948
11.448;10.881;1915.512000;25.696058
11.472;10.889;1918.364000;21.629474
11.496;10.899;1921.214000;21.054272
11.520;10.907;1924.065000;4.365723
11.544;10.902;1926.536000;16.022751
11.568;10.920;1929.767000;18.980810
11.592;10.918;1932.238000;0.016239
11.616;10.920;1934.709000;14.266376
11.640;10.930;1937.181000;16.742394
11.664;10.934;1939.655000;38.006919
11.688;10.961;1942.700000;15.242425
11.712;10.946;1945.171000;16.156936
11.736;10.975;1948.404000;26.017419
11.760;10.968;1951.069000;2.710201
11.784;10.977;1953.925000;6.128080
11.808;10.973;1956.397000;23.765328
11.832;10.997;1959.818000;26.943041
11.856;10.995;1962.294000;2.805071
11.880;10.994;1964.765000;7.932317
11.904000;11.002030;1967.996000;
