ml;pH;sec;dpH/dml
4.224;1.444;437.154000;1.082884
4.248;1.446;439.625000;2.753790
4.272;1.447;442.095000;1.336725
4.296;1.445;444.566000;0.388881
4.320;1.446;447.041000;2.604220
4.344;1.447;449.514000;0.047862
4.368;1.446;451.987000;1.403390
4.392;1.446;454.459000;2.405079
4.416;1.448;456.930000;1.943550
4.440;1.448;459.400000;0.847846
4.464;1.448;461.876000;2.326448
4.488;1.450;464.352000;2.780285
4.512;1.450;466.827000;1.373476
4.536;1.451;469.300000;0.635030
4.560;1.449;471.771000;2.214485
4.584;1.449;474.244000;1.717914
4.608;1.451;476.718000;1.340998
4.632;1.450;479.188000;1.229035
4.656;1.450;481.659000;1.822185
4.680;1.452;484.132000;2.512769
4.704;1.452;486.607000;0.950408
4.728;1.451;489.078000;1.455526
4.752;1.453;491.549000;2.335850
4.776;1.453;494.021000;1.490568
4.800;1.452;496.493000;1.860646
4.824;1.454;498.963000;2.352944
4.848;1.454;501.436000;1.162369
4.872;1.453;503.906000;2.187135
4.896;1.456;506.377000;2.376020
4.920;1.455;508.847000;0.663234
4.944;1.456;511.319000;2.376020
4.968;1.457;513.790000;0.905964
4.992;1.455;516.263000;2.411062
5.016;1.455;518.739000;2.079445
5.040;1.457;521.211000;1.239291
5.064;1.456;523.682000;1.470056
5.088;1.456;526.154000;1.551250
5.112;1.458;528.628000;1.857227
5.136;1.457;531.098000;0.534177
5.160;1.457;533.568000;1.950388
5.184;1.459;536.041000;1.437578
5.208;1.458;538.512000;0.312814
5.232;1.459;540.982000;1.993976
5.256;1.460;543.458000;1.325614
5.280;1.460;545.931000;2.429865
5.304;1.462;548.401000;2.999084
5.328;1.462;550.873000;0.841009
5.352;1.461;553.346000;2.123034
5.376;1.461;555.819000;1.155532
5.400;1.462;558.291000;3.378564
5.424;1.463;560.761000;0.318797
5.448;1.462;563.235000;1.593985
5.472;1.462;565.708000;1.914491
5.496;1.464;568.183000;2.208502
5.520;1.464;570.660000;1.050406
5.544;1.464;573.136000;0.686311
5.568;1.463;575.607000;0.124784
5.592;1.464;578.077000;2.174315
5.616;1.465;580.548000;0.569219
5.640;1.464;583.021000;0.247004
5.664;1.465;585.494000;2.556358
5.688;1.466;587.964000;0.262388
5.712;1.465;590.435000;2.140982
5.736;1.468;592.906000;1.199976
5.760;1.466;595.376000;1.521337
5.784;1.467;597.853000;2.175169
5.808;1.468;600.324000;2.959769
5.832;1.469;602.794000;0.357258
5.856;1.468;605.268000;0.164099
5.880;1.469;607.739000;3.412751
5.904;1.471;610.212000;0.889725
5.928;1.470;612.683000;0.053845
5.952;1.470;615.155000;2.028164
5.976;1.472;617.627000;0.423068
6.000;1.471;620.101000;1.509371
6.024;1.470;622.572000;1.726461
6.048;1.472;625.043000;1.465782
6.072;1.472;627.514000;1.118781
6.096;1.471;629.987000;2.087992
6.120;1.473;632.459000;1.857227
6.144;1.473;634.931000;0.878615
6.168;1.473;637.402000;2.015344
6.192;1.475;639.874000;2.153802
6.216;1.474;642.347000;1.135020
6.240;1.474;644.817000;1.867483
6.264;1.476;647.289000;2.917889
6.288;1.476;649.765000;0.353839
6.312;1.476;652.242000;1.157241
6.336;1.475;654.714000;0.266661
6.360;1.476;657.187000;3.250361
6.384;1.478;659.659000;1.007672
6.408;1.477;662.129000;0.275208
6.432;1.478;664.601000;3.088826
6.456;1.479;667.075000;0.232474
6.480;1.478;669.545000;0.220508
6.504;1.479;672.016000;3.229849
6.528;1.480;674.488000;0.076067
6.552;1.479;676.959000;0.702550
