ml;pH;sec;dpH/dml
3.696;3.664;419.739000;6.598156
3.720;3.667;422.210000;10.028001
3.744;3.673;424.682000;11.722838
3.768;3.677;427.152000;6.516107
3.792;3.678;429.622000;5.686209
3.816;3.681;432.093000;10.527136
3.840;3.687;434.565000;12.648460
3.864;3.692;437.037000;6.187054
3.888;3.692;439.507000;4.137523
3.912;3.695;441.980000;7.695570
3.936;3.698;444.451000;6.053723
3.960;3.700;446.922000;7.341731
3.984;3.704;449.397000;9.632283
4.008;3.708;451.867000;7.681895
4.032;3.711;454.337000;4.752895
4.056;3.712;456.809000;6.524653
4.080;3.716;459.285000;10.832258
4.104;3.721;461.755000;9.683564
4.128;3.724;464.231000;4.469994
4.152;3.725;466.701000;5.002462
4.176;3.728;469.172000;9.155369
4.200;3.733;471.642000;6.603284
4.224;3.734;474.115000;2.985409
4.248;3.735;476.586000;9.740827
4.272;3.742;479.056000;10.667304
4.296;3.744;481.531000;5.177672
4.320;3.746;484.006000;3.494801
4.344;3.747;486.477000;4.170001
4.368;3.750;488.950000;7.510104
4.392;3.753;491.421000;7.583606
4.416;3.756;493.893000;6.285342
4.440;3.758;496.367000;3.105920
4.464;3.758;498.837000;4.911866
4.488;3.762;501.308000;8.135732
4.512;3.765;503.783000;5.012718
4.536;3.767;506.253000;2.140127
4.560;3.767;508.724000;3.244378
4.584;3.769;511.195000;3.352069
4.608;3.770;513.670000;0.766651
4.632;3.769;516.141000;2.481146
4.656;3.768;518.613000;0.753831
4.680;3.769;521.085000;1.123909
4.704;3.769;523.555000;2.562341
4.728;3.767;526.025000;0.098289
4.752;3.769;528.495000;1.629881
4.776;3.768;530.971000;2.142691
4.800;3.767;533.441000;3.237541
4.824;3.766;535.913000;0.213671
4.848;3.767;538.385000;1.272624
4.872;3.767;540.856000;2.386276
4.896;3.765;543.326000;2.829857
4.920;3.764;545.802000;0.449563
4.944;3.765;548.273000;1.573472
4.968;3.766;550.743000;2.243544
4.992;3.763;553.213000;1.686290
5.016;3.764;555.683000;1.631591
5.040;3.765;558.155000;1.894833
5.064;3.763;560.627000;3.123868
5.088;3.762;563.097000;0.276063
5.112;3.763;565.571000;0.561527
5.136;3.763;568.041000;2.346106
5.160;3.761;570.514000;2.229869
5.184;3.761;572.985000;0.065811
5.208;3.761;575.459000;1.266641
5.232;3.762;577.929000;0.924767
5.256;3.760;580.402000;3.549500
5.280;3.759;582.873000;0.902546
5.304;3.759;585.344000;0.896563
5.328;3.760;587.819000;0.056409
5.352;3.759;590.289000;2.828148
5.376;3.757;592.759000;1.964063
5.400;3.758;595.230000;1.599113
5.424;3.758;597.704000;0.158116
5.448;3.758;600.174000;3.346086
5.472;3.756;602.644000;2.063206
5.496;3.756;605.117000;2.180297
5.520;3.758;607.587000;0.006837
5.544;3.756;610.058000;3.393948
5.568;3.755;612.530000;0.198287
5.592;3.756;615.000000;2.224741
5.616;3.757;617.474000;1.457235
5.640;3.755;619.945000;3.340103
5.664;3.754;622.415000;0.127348
5.688;3.755;624.887000;1.489713
5.712;3.755;627.360000;1.482021
5.736;3.754;629.831000;3.676848
5.760;3.752;632.303000;0.335036
5.784;3.753;634.774000;1.747828
5.808;3.753;637.244000;2.289697
5.832;3.751;639.714000;2.390550
5.856;3.751;642.186000;1.773468
5.880;3.753;644.657000;0.152134
5.904;3.752;647.128000;3.087117
5.928;3.750;649.599000;0.272644
5.952;3.751;652.070000;1.561507
5.976;3.752;654.540000;1.598258
6.000;3.750;657.011000;2.373456
6.024;3.750;659.481000;1.065790
6.048;3.751;661.952000;1.085448
6.072;3.750;664.423000;1.760648
6.096;3.749;666.897000;2.625588
