ml;pH;sec;dpH/dml
0.000;1.734;2.090000;6.174233
0.024;1.737;4.563000;1.023911
0.048;1.735;7.033000;2.605930
0.072;1.734;9.504000;1.307666
0.096;1.736;11.975000;0.768360
0.120;1.735;14.446000;3.302497
0.144;1.733;16.917000;6.237480
0.168;1.730;19.390000;4.702468
0.192;1.729;21.863000;1.248693
0.216;1.731;24.337000;4.098207
0.240;1.733;26.808000;4.159744
0.264;1.727;29.278000;1.816202
0.288;1.731;31.748000;1.883722
0.312;1.729;34.220000;2.551230
0.336;1.729;36.690000;3.262327
0.360;1.726;39.160000;3.335830
0.384;1.726;41.631000;1.858937
0.408;1.728;44.101000;0.715370
0.432;1.727;46.574000;3.183696
0.456;1.731;49.044000;0.813659
0.480;1.726;51.515000;2.783704
0.504;1.728;53.985000;3.987098
0.528;1.730;56.456000;0.381189
0.552;1.728;58.926000;0.716225
0.576;1.729;61.396000;1.629027
0.600;1.729;63.866000;2.892249
0.624;1.727;66.336000;3.789666
0.648;1.732;68.807000;3.775137
0.672;1.730;71.277000;4.535805
0.696;1.729;73.750000;0.191449
0.720;1.730;76.220000;6.995584
0.744;1.734;78.694000;3.389675
0.768;1.733;81.164000;2.573452
0.792;1.732;83.638000;2.879429
0.816;1.735;86.110000;4.393928
0.840;1.736;88.581000;0.866649
0.864;1.734;91.051000;2.614477
0.888;1.734;93.522000;0.642722
0.912;1.735;95.992000;1.731589
0.936;1.735;98.465000;1.046133
0.960;1.736;100.936000;4.646914
0.984;1.739;103.407000;1.684581
1.008;1.737;105.877000;2.839258
1.032;1.737;108.348000;4.353758
1.056;1.741;110.819000;3.837529
1.080;1.740;113.290000;2.194827
1.104;1.739;115.762000;3.636678
1.128;1.743;118.232000;2.622169
1.152;1.741;120.702000;1.305956
1.176;1.742;123.173000;6.442604
1.200;1.746;125.643000;3.339248
1.224;1.745;128.113000;0.593150
1.248;1.746;130.583000;1.955516
1.272;1.746;133.053000;3.841802
1.296;1.749;135.524000;5.043487
1.320;1.750;137.994000;3.038400
1.344;1.752;140.466000;0.640158
1.368;1.750;142.936000;2.400806
1.392;1.754;145.407000;9.064773
1.416;1.757;147.879000;4.610163
1.440;1.757;150.350000;3.727275
1.464;1.754;152.821000;1.330742
1.488;1.756;155.293000;3.321300
1.512;1.757;157.763000;0.699131
1.536;1.757;160.233000;6.616959
1.560;1.763;162.707000;4.081113
1.584;1.760;165.177000;1.223907
1.608;1.762;167.647000;6.087056
1.632;1.765;170.118000;2.384567
1.656;1.763;172.589000;0.005128
1.680;1.765;175.060000;3.409332
1.704;1.766;177.530000;3.052075
1.728;1.768;180.001000;2.721312
1.752;1.769;182.473000;2.759773
1.776;1.770;184.944000;1.178608
1.800;1.770;187.415000;2.258074
1.824;1.772;189.885000;6.745162
1.848;1.775;192.355000;4.735801
1.872;1.776;194.825000;1.477748
1.896;1.776;197.296000;3.675139
1.920;1.779;199.768000;2.505932
1.944;1.778;202.238000;2.361490
1.968;1.781;204.708000;4.968275
1.992;1.783;207.179000;1.997395
2.016;1.783;209.650000;2.622169
2.040;1.785;212.121000;4.404184
2.064;1.786;214.592000;0.397428
2.088;1.785;217.065000;3.917014
2.112;1.790;219.536000;6.341751
2.136;1.790;222.009000;1.127327
2.160;1.790;224.479000;1.043568
2.184;1.791;226.951000;6.635762
2.208;1.796;229.424000;6.974217
2.232;1.797;231.896000;1.695692
2.256;1.797;234.366000;2.618750
2.280;1.799;236.836000;1.293991
2.304;1.798;239.307000;1.209377
2.328;1.800;241.781000;10.858753
2.352;1.807;244.252000;6.756273
2.376;1.806;246.723000;2.711056
2.400;1.805;249.195000;0.634175
2.424;1.805;251.667000;4.796484
2.448;1.809;254.138000;6.516961
2.472;1.811;256.608000;3.176858
2.496;1.812;259.080000;0.948699
2.520;1.811;261.551000;3.533261
2.544;1.815;264.025000;7.316945
2.568;1.817;266.495000;0.827334
2.592;1.815;268.966000;1.440996
2.616;1.819;271.438000;7.057976
2.640;1.821;273.909000;5.419548
2.664;1.823;276.380000;1.099978
2.688;1.822;278.850000;1.627317
2.712;1.825;281.322000;7.568222
2.736;1.828;283.793000;4.012739
2.760;1.828;286.263000;0.710242
2.784;1.828;288.734000;5.471683
2.808;1.832;291.207000;6.189618
2.832;1.833;293.679000;1.977738
2.856;1.834;296.151000;2.097393
2.880;1.835;298.621000;3.399076
2.904;1.837;301.091000;1.852099
2.928;1.833;303.562000;1.484585
2.952;1.838;306.032000;11.386948
2.976;1.843;308.503000;6.370810
3.000;1.843;310.973000;6.301581
3.024;1.848;313.445000;4.123848
3.048;1.847;315.916000;2.765756
3.072;1.850;318.388000;4.045217
3.096;1.850;320.858000;3.252071
3.120;1.853;323.329000;4.572556
3.144;1.854;325.800000;3.908467
3.168;1.856;328.272000;1.545268
3.192;1.855;330.743000;2.630716
3.216;1.858;333.213000;6.269958
3.240;1.860;335.689000;6.823793
3.264;1.864;338.160000;5.591339
3.288;1.865;340.630000;4.447773
3.312;1.868;343.100000;5.623817
3.336;1.870;345.576000;3.010195
3.360;1.870;348.046000;1.723042
3.384;1.871;350.516000;8.856230
3.408;1.878;352.986000;3.036690
3.432;1.874;355.462000;1.962353
3.456;1.876;357.933000;3.997355
3.480;1.877;360.405000;3.853768
3.504;1.879;362.880000;3.236686
3.528;1.880;365.351000;4.933233
3.552;1.883;367.823000;6.755418
3.576;1.885;370.293000;0.612808
3.600;1.884;372.764000;1.513644
3.624;1.886;375.239000;4.411876
3.648;1.887;377.711000;7.287886
3.672;1.893;380.181000;6.682770
3.696;1.893;382.654000;4.972548
3.720;1.897;385.125000;6.321239
3.744;1.898;387.595000;2.981991
3.768;1.899;390.065000;3.760607
3.792;1.901;392.538000;1.243564
3.816;1.900;395.008000;5.952016
3.840;1.906;397.478000;6.121243
3.864;1.905;399.949000;5.101606
3.888;1.910;402.423000;3.534116
3.912;1.908;404.895000;2.577725
3.936;1.913;407.365000;6.327222
3.960;1.913;409.836000;2.376020
3.984;1.914;412.306000;5.003317
4.008;1.918;414.779000;4.306750
4.032;1.918;417.252000;3.431554
4.056;1.920;419.724000;4.902464
4.080;1.922;422.199000;9.804929
4.104;1.929;424.669000;5.299892
4.128;1.927;427.139000;1.118781
4.152;1.929;429.610000;3.378564
4.176;1.929;432.082000;7.138316
4.200;1.935;434.553000;5.361429
4.224;1.934;437.024000;0.011966
4.248;1.935;439.496000;4.553753
4.272;1.938;441.967000;4.604180
4.296;1.939;444.439000;7.881891
4.320;1.944;446.911000;3.367453
4.344;1.942;449.383000;0.001709
4.368;1.944;451.854000;7.927189
4.392;1.949;454.325000;11.758735
4.416;1.954;456.795000;3.534971
4.440;1.952;459.266000;5.462282
4.464;1.958;461.738000;5.418693
4.488;1.956;464.210000;1.578600
4.512;1.957;466.682000;5.833215
4.536;1.961;469.154000;1.656377
4.560;1.958;471.625000;2.169187
4.584;1.963;474.096000;11.701471
4.608;1.968;476.569000;6.602430
4.632;1.968;479.040000;3.439246
4.656;1.971;481.510000;5.693901
4.680;1.973;483.980000;3.343522
4.704;1.974;486.450000;7.212674
4.728;1.979;488.922000;5.587066
4.752;1.978;491.392000;4.531532
4.776;1.983;493.862000;3.946074
4.800;1.982;496.333000;3.791376
4.824;1.986;498.808000;4.793065
4.848;1.986;501.278000;3.870007
4.872;1.989;503.749000;4.946053
4.896;1.990;506.220000;4.578539
4.920;1.993;508.691000;6.823793
4.944;1.995;511.163000;8.931442
4.968;2.000;513.634000;5.714414
4.992;2.000;516.106000;4.164872
5.016;2.004;518.577000;5.810138
5.040;2.005;521.048000;6.673368
5.064;2.009;523.520000;7.575914
5.088;2.011;525.991000;7.687023
5.112;2.015;528.462000;9.588694
5.136;2.019;530.933000;1.404245
5.160;2.017;533.403000;0.074357
5.184;2.019;535.875000;1.785434
5.208;2.018;538.346000;3.144380
5.232;2.022;540.818000;7.186178
5.256;2.024;543.288000;5.155451
5.280;2.026;545.760000;9.157933
5.304;2.032;548.232000;4.728964
5.328;2.030;550.702000;3.315317
5.352;2.034;553.172000;10.981828
5.376;2.039;555.642000;5.875094
5.400;2.039;558.112000;3.570867
5.424;2.042;560.585000;6.028937
5.448;2.044;563.057000;8.339146
5.472;2.049;565.527000;6.340042
5.496;2.050;567.999000;2.818746
5.520;2.051;570.469000;5.254594
5.544;2.054;572.940000;10.735679
5.568;2.060;575.411000;3.603345
5.592;2.057;577.882000;0.213671
5.616;2.060;580.354000;8.137441
5.640;2.064;582.826000;8.826316
5.664;2.068;585.296000;4.665717
5.688;2.068;587.767000;4.387945
5.712;2.071;590.240000;8.141715
5.736;2.074;592.711000;10.733970
5.760;2.080;595.183000;7.620358
5.784;2.081;597.846000;3.690523
5.808;2.083;600.316000;9.067337
5.832;2.088;602.787000;4.037525
5.856;2.087;605.259000;4.253760
5.880;2.092;607.730000;9.902363
5.904;2.095;610.200000;2.614477
5.928;2.094;612.672000;11.289514
5.952;2.104;615.333000;8.322053
5.976;2.101;617.807000;1.333306
6.000;2.105;620.277000;5.929794
6.024;2.106;622.751000;0.317942
6.048;2.106;625.222000;4.256324
6.072;2.109;627.694000;18.072282
6.096;2.121;630.164000;14.027065
6.120;2.121;632.639000;2.114487
6.144;2.119;635.111000;1.613642
6.168;2.119;637.582000;8.710079
6.192;2.126;640.054000;11.934800
6.216;2.129;642.526000;5.716123
6.240;2.131;644.997000;9.527156
6.264;2.137;647.469000;8.857939
6.288;2.138;649.939000;5.925520
6.312;2.142;652.410000;8.828025
6.336;2.145;654.884000;8.149407
6.360;2.149;657.545000;2.852079
6.384;2.148;660.017000;2.360636
6.408;2.151;662.488000;5.038359
6.432;2.152;664.961000;8.587005
6.456;2.158;667.432000;8.552817
6.480;2.159;669.903000;3.143526
6.504;2.161;672.373000;6.130644
6.528;2.164;674.844000;8.004965
6.552;2.167;677.316000;8.572475
6.576;2.171;679.788000;4.664862
6.600;2.171;682.258000;3.996500
6.624;2.175;684.730000;9.056226
6.648;2.179;688.341000;10.417737
6.672;2.183;690.814000;12.459575
6.696;2.189;693.285000;7.548564
6.720;2.190;695.755000;1.244419
6.744;2.190;698.227000;6.808408
6.768;2.195;700.889000;9.395535
6.792;2.198;703.362000;11.000631
6.816;2.204;706.023000;6.429784
6.840;2.203;708.494000;9.304939
6.864;2.212;710.965000;12.173256
6.888;2.213;713.436000;8.335728
6.912;2.219;716.097000;5.475102
6.936;2.218;718.569000;1.806801
6.960;2.217;721.039000;9.664761
6.984;2.226;723.509000;13.132211
7.008;2.228;725.979000;2.166623
7.032;2.228;728.449000;4.094788
7.056;2.232;730.921000;14.037321
7.080;2.239;733.393000;15.986854
7.104;2.245;736.438000;7.998982
7.128;2.246;738.910000;6.145174
7.152;2.250;741.570000;6.063979
7.176;2.251;744.046000;10.988665
7.200;2.259;746.516000;8.663926
7.224;2.258;748.991000;6.186199
7.248;2.264;751.461000;7.381901
7.272;2.264;753.932000;4.508455
7.296;2.268;756.403000;11.537372
7.320;2.274;758.876000;18.562015
7.344;2.283;761.537000;12.711707
7.368;2.284;764.007000;4.755459
7.392;2.287;766.478000;5.833215
7.416;2.289;768.948000;3.533261
7.440;2.290;772.748000;11.357034
7.464;2.298;775.409000;12.568120
7.488;2.301;777.880000;4.466576
7.512;2.302;780.350000;8.218636
7.536;2.308;782.820000;11.121996
7.560;2.311;785.293000;10.369020
7.584;2.316;787.765000;13.799719
7.608;2.323;790.428000;12.877516
7.632;2.327;793.088000;8.363078
7.656;2.330;795.558000;7.122932
7.680;2.333;798.029000;7.969069
7.704;2.336;800.500000;8.675892
7.728;2.340;802.970000;10.886103
7.752;2.345;805.440000;13.451008
7.776;2.351;807.910000;8.237439
7.800;2.352;810.382000;5.475957
7.824;2.356;812.852000;12.121975
7.848;2.362;815.326000;12.274964
7.872;2.366;817.797000;11.269001
7.896;2.372;820.648000;13.731344
7.920;2.377;823.315000;3.389675
