//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
24-11-2021 13:57:47	0.00000	999.60	9.96	4179.51	1240.88	0.000	0.000	0.000	0.00	0.000	159.37	19.41	4.726	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1242.12	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:48	0.00000	999.39	9.97	4183.48	1256.63	0.000	0.000	0.000	0.00	0.000	159.25	19.41	4.713	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1241.96	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:49	0.00000	999.94	9.97	4190.80	1224.77	0.000	0.000	0.000	0.00	0.000	159.46	19.41	4.721	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1241.48	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:50	0.00000	999.73	9.96	4201.48	1230.26	0.000	0.000	0.000	0.00	0.000	159.15	19.42	4.724	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1240.93	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:51	0.00000	999.76	9.97	4202.70	1230.51	0.000	0.000	0.000	0.00	0.000	159.31	19.41	4.725	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1240.85	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:52	0.00000	999.63	9.97	4207.89	1226.11	0.000	0.000	0.000	0.00	0.000	159.40	19.41	4.727	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1240.44	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:53	0.00000	999.66	9.97	4211.86	1239.30	0.000	0.000	0.000	0.00	0.000	159.49	19.42	4.728	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1238.97	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:54	0.00000	999.73	9.97	4218.88	1230.63	0.000	0.000	0.000	0.00	0.000	159.37	19.41	4.738	22.51	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1238.46	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:55	0.00000	999.60	9.97	4226.20	1228.92	0.000	0.000	0.000	0.00	0.000	159.61	19.41	4.751	22.51	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1237.10	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
24-11-2021 13:57:56	0.00000	999.60	9.97	4228.65	1223.91	0.000	0.000	0.000	0.00	0.000	159.28	19.41	4.715	22.52	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	1236.13	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
