//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
23-11-2021 11:16:47	0.00000	453.75	8.25	469.07	15.63	0.000	0.000	0.000	0.00	0.320	653.74	19.71	4.734	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.15	0.000	0.000	0.000	0.00	0.257	0.00	0.000000	0.10	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:48	0.00000	453.57	8.25	468.46	15.63	0.000	0.000	0.000	0.00	0.326	659.84	19.71	4.732	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.15	0.000	0.000	0.000	0.00	0.269	0.00	0.000000	0.10	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:49	0.00000	453.78	8.25	469.07	15.50	0.000	0.000	0.000	0.00	0.328	661.70	19.71	4.736	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.15	0.000	0.000	0.000	0.00	0.280	0.00	0.000000	-1.30	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:50	0.00000	453.75	8.25	469.68	15.87	0.000	0.000	0.000	0.00	0.343	663.41	19.71	4.741	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.14	0.000	0.000	0.000	0.00	0.291	0.00	0.000000	-0.16	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:51	0.00000	453.75	8.26	468.15	15.99	0.000	0.000	0.000	0.00	0.363	664.63	19.71	4.749	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.14	0.000	0.000	0.000	0.00	0.303	0.00	0.000000	1.04	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:52	0.00000	453.66	8.26	469.68	15.87	0.000	0.000	0.000	0.00	0.382	666.49	19.71	4.772	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.14	0.000	0.000	0.000	0.00	0.315	0.00	0.000000	0.21	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:53	0.00000	453.63	8.26	468.46	15.63	0.000	0.000	0.000	0.00	0.388	671.65	19.71	4.725	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.14	0.000	0.000	0.000	0.00	0.327	0.00	0.000000	0.21	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:54	0.00000	453.72	8.26	469.37	15.63	0.000	0.000	0.000	0.00	0.390	672.69	19.71	4.728	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.14	0.000	0.000	0.000	0.00	0.339	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:55	0.00000	453.75	8.26	470.60	15.63	0.000	0.000	0.000	0.00	0.406	672.81	19.71	4.734	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.32	0.000	0.000	0.000	0.00	0.351	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:56	0.00000	453.75	8.26	467.24	15.63	0.000	0.000	0.000	0.00	0.429	673.33	19.71	4.735	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.72	0.000	0.000	0.000	0.00	0.363	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:57	0.00000	453.32	8.26	469.07	15.87	0.000	0.000	0.000	0.00	0.448	675.74	19.71	4.736	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.376	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:58	0.00000	453.29	8.26	469.37	15.63	0.000	0.000	0.000	0.00	0.454	680.35	19.71	4.737	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.388	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:16:59	0.00000	453.41	8.26	466.63	15.87	0.000	0.000	0.000	0.00	0.455	682.24	19.71	4.737	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.401	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:00	0.00000	453.41	8.27	470.29	15.87	0.000	0.000	0.000	0.00	0.473	682.39	19.71	4.731	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.414	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:01	0.00000	453.41	8.27	469.07	15.87	0.000	0.000	0.000	0.00	0.498	682.39	19.72	4.761	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.427	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:02	0.00000	453.41	8.27	469.68	15.63	0.000	0.000	0.000	0.00	0.518	685.60	19.71	4.723	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.441	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:03	0.00000	453.23	8.27	470.29	15.63	0.000	0.000	0.000	0.00	0.523	687.73	19.71	4.733	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.454	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:04	0.00000	453.29	8.27	469.37	15.87	0.000	0.000	0.000	0.00	0.524	688.83	19.72	4.736	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.76	0.000	0.000	0.000	0.00	0.468	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:05	0.00000	453.32	8.28	469.07	15.63	0.000	0.000	0.000	0.00	0.543	689.20	19.71	4.737	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.76	0.000	0.000	0.000	0.00	0.482	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:06	0.00000	453.20	8.28	467.24	15.63	0.000	0.000	0.000	0.00	0.571	688.83	19.71	4.737	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.76	0.000	0.000	0.000	0.00	0.496	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:07	0.00000	453.35	8.28	470.60	15.87	0.000	0.000	0.000	0.00	0.592	691.89	19.71	4.743	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.76	0.000	0.000	0.000	0.00	0.510	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:08	0.00000	453.29	8.28	469.37	15.87	0.000	0.000	0.000	0.00	0.596	692.28	19.71	4.749	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.76	0.000	0.000	0.000	0.00	0.524	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:09	0.00000	453.35	8.28	469.37	15.87	0.000	0.000	0.000	0.00	0.598	695.33	19.71	4.732	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.539	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:10	0.00000	453.35	8.28	469.37	15.87	0.000	0.000	0.000	0.00	0.619	695.64	19.72	4.728	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.553	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:11	0.00000	453.54	8.28	467.54	15.99	0.000	0.000	0.000	0.00	0.649	695.76	19.72	4.733	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.568	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:12	0.00000	453.78	8.28	469.07	15.63	0.000	0.000	0.000	0.00	0.671	698.36	19.72	4.733	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.583	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:13	0.00000	453.75	8.28	468.15	15.87	0.000	0.000	0.000	0.00	0.674	699.06	19.71	4.736	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.598	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:14	0.00000	453.66	8.29	469.68	15.87	0.000	0.000	0.000	0.00	0.676	698.97	19.72	4.736	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.613	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:15	0.00000	453.72	8.29	471.21	15.63	0.000	0.000	0.000	0.00	0.698	699.51	19.72	4.737	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.628	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:16	0.00000	453.66	8.29	470.29	15.63	0.000	0.000	0.000	0.00	0.730	702.32	19.71	4.734	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.644	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:17	0.00000	453.84	8.29	470.29	15.87	0.000	0.000	0.000	0.00	0.753	705.16	19.72	4.758	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.661	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:18	0.00000	453.75	8.29	470.60	15.63	0.000	0.000	0.000	0.00	0.756	706.02	19.72	4.727	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.677	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:19	0.00000	453.66	8.29	469.07	15.87	0.000	0.000	0.000	0.00	0.757	708.52	19.72	4.732	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.692	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:20	0.00000	453.66	8.29	469.37	15.63	0.000	0.000	0.000	0.00	0.782	709.56	19.72	4.735	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.709	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:21	0.00000	453.54	8.29	470.29	15.63	0.000	0.000	0.000	0.00	0.816	712.79	19.72	4.737	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.725	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:22	0.00000	453.66	8.30	471.21	15.87	0.000	0.000	0.000	0.00	0.841	713.13	19.72	4.737	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.743	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:23	0.00000	453.57	8.30	468.46	15.87	0.000	0.000	0.000	0.00	0.842	716.88	19.72	4.742	22.70	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.759	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
