//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
22-11-2021 09:24:52	0.00000	427.44	8.44	417.49	385.02	0.000	0.000	0.000	0.00	0.000	149.85	20.93	4.718	22.54	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	28.45	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-440.85	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:24:53	0.00000	427.41	8.44	406.20	196.30	0.000	0.000	0.000	0.00	0.000	150.06	20.93	4.719	22.54	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	32.24	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-435.94	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:24:54	0.00000	427.75	8.44	343.64	37.48	0.000	0.000	0.000	0.00	0.000	149.78	20.93	4.714	22.54	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	34.00	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-281.04	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:24:55	0.00000	427.56	8.44	353.40	212.90	0.000	0.000	0.000	0.00	0.000	149.54	20.93	4.716	22.54	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	38.17	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-104.64	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:24:56	0.00000	427.53	8.44	360.42	79.59	0.000	0.000	0.000	0.00	0.000	149.88	20.93	4.721	22.54	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	43.99	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-84.79	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:24:57	0.00000	427.35	8.44	386.67	24.05	0.000	0.000	0.000	0.00	0.000	149.72	20.93	4.724	22.54	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	44.62	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-548.19	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:24:58	0.00000	427.53	8.44	390.33	0.00	0.000	0.000	0.000	0.00	0.000	149.85	20.93	4.727	22.54	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	44.18	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-116.00	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:25:03	0.00000	456.22	8.45	383.62	97.05	0.000	0.000	0.000	0.00	0.000	149.51	20.93	4.738	22.53	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	47.70	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-116.00	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:25:04	0.00000	545.61	8.47	391.55	74.10	0.000	0.000	0.000	0.00	0.000	149.72	20.94	4.728	22.53	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	50.24	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	-116.00	0.000000	0.00	0.00	0.00	0.00	40
22-11-2021 09:25:09	0.00000	999.60	8.84	374.77	102.54	0.000	0.000	0.000	0.00	0.000	150.09	20.93	4.727	22.53	1	0	0	1	0	0.00	0.00	500.00	0.00	0.00	58.33	0.000	0.000	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	40
