//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
23-11-2021 10:32:20	0.00000	999.76	9.84	2429.58	1366.74	0.895	0.768	0.000	0.00	0.000	462.45	20.94	4.740	22.68	1	0	0	0	1	0.00	0.00	833.73	0.00	0.00	792.83	0.707	0.578	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:21	0.00000	1000.00	9.84	2430.49	1395.67	0.923	0.798	0.000	0.00	0.000	462.14	20.93	4.720	22.68	1	0	0	0	1	0.00	0.00	833.73	0.00	0.00	839.56	0.746	0.615	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:22	0.00000	999.76	9.84	2433.24	1469.28	0.952	0.836	0.000	0.00	0.000	462.14	20.94	4.726	22.67	1	0	0	0	1	0.00	0.00	833.73	0.00	0.00	887.43	0.786	0.652	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:23	0.00000	999.66	9.84	2430.49	1479.42	0.962	0.856	0.000	0.00	0.000	462.29	20.94	4.728	22.68	1	0	0	0	1	0.00	0.00	880.56	0.00	0.00	935.84	0.824	0.689	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:24	0.00000	999.73	9.84	2430.19	1554.61	1.086	0.897	0.000	0.00	0.000	463.27	20.94	4.728	22.68	1	0	0	0	1	0.00	0.00	880.56	0.00	0.00	986.53	0.864	0.727	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:25	0.00000	999.76	9.84	2431.41	1531.17	1.023	0.934	0.000	0.00	0.000	463.73	20.94	4.730	22.68	1	0	0	0	1	0.00	0.00	880.56	0.00	0.00	1036.07	0.903	0.764	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:26	0.00000	999.66	9.84	2428.97	1546.31	1.121	0.986	0.000	0.00	0.000	463.76	20.94	4.743	22.67	1	0	0	0	1	0.00	0.00	904.41	0.00	0.00	1084.37	0.942	0.801	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:27	0.00000	999.66	9.84	2429.27	1590.62	1.160	1.024	0.000	0.00	0.000	463.91	20.94	4.751	22.68	1	0	0	0	1	0.00	0.00	904.41	0.00	0.00	1129.55	0.980	0.837	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:28	0.00000	999.51	9.84	2428.36	1591.85	1.176	1.041	0.000	0.00	0.000	463.73	20.94	4.743	22.67	1	0	0	0	1	0.00	0.00	904.41	0.00	0.00	1163.77	1.017	0.872	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:29	0.00000	999.82	9.84	2429.58	1612.96	1.264	1.074	0.000	0.00	0.000	463.73	20.93	4.710	22.67	1	0	0	0	1	0.00	0.00	904.41	0.00	0.00	1194.30	1.053	0.907	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:30	0.00000	999.51	9.84	2428.97	1613.70	1.201	1.073	0.000	0.00	0.000	463.76	20.94	4.724	22.67	1	0	0	0	1	0.00	0.00	904.41	0.00	0.00	1224.91	1.088	0.940	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:31	0.00000	999.63	9.84	2429.27	1623.34	1.278	1.096	0.000	0.00	0.000	463.73	20.94	4.726	22.67	1	0	0	0	1	0.00	0.00	904.41	0.00	0.00	1253.57	1.121	0.972	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:32	0.00000	999.85	9.84	2429.27	1626.88	1.284	1.121	0.000	0.00	0.000	463.91	20.93	4.726	22.66	1	0	0	0	1	0.00	0.00	904.94	0.00	0.00	1282.65	1.152	1.001	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:33	0.00000	999.66	9.84	2428.05	1593.19	1.267	1.138	0.000	0.00	0.000	462.45	20.93	4.729	22.67	1	0	0	0	1	0.00	0.00	904.94	0.00	0.00	1311.03	1.181	1.029	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:34	0.00000	999.66	9.84	2429.27	1642.26	1.361	1.173	0.000	0.00	0.000	462.05	20.94	4.731	22.67	1	0	0	0	1	0.00	0.00	904.94	0.00	0.00	1338.67	1.208	1.055	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:35	0.00000	999.76	9.84	2430.49	1671.32	1.379	1.176	0.000	0.00	0.000	462.17	20.94	4.727	22.67	1	0	0	0	1	0.00	0.00	904.94	0.00	0.00	1365.91	1.233	1.079	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:36	0.00000	999.76	9.84	2430.49	1703.91	1.325	1.200	0.000	0.00	0.000	462.23	20.94	4.744	22.66	1	0	0	0	1	0.00	0.00	904.94	0.00	0.00	1390.78	1.255	1.100	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:37	0.00000	999.60	9.84	2429.27	1696.46	1.355	1.188	0.000	0.00	0.000	462.02	20.93	4.712	22.67	1	0	0	0	1	0.00	0.00	890.49	0.00	0.00	1414.40	1.275	1.119	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:38	0.00000	999.63	9.84	2432.94	1705.13	1.360	1.182	0.000	0.00	0.000	462.14	20.94	4.723	22.67	1	0	0	0	1	0.00	0.00	890.49	0.00	0.00	1437.29	1.292	1.136	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:39	0.00000	999.60	9.84	2430.49	1733.09	1.344	1.183	0.000	0.00	0.000	462.23	20.94	4.728	22.66	1	0	0	0	1	0.00	0.00	890.49	0.00	0.00	1460.02	1.308	1.150	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:40	0.00000	999.63	9.84	2432.02	1700.13	1.329	1.187	0.000	0.00	0.000	462.26	20.94	4.729	22.66	1	0	0	0	1	0.00	0.00	890.49	0.00	0.00	1482.54	1.320	1.162	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:41	0.00000	999.54	9.84	2429.58	1754.81	1.367	1.213	0.000	0.00	0.000	462.48	20.93	4.732	22.65	1	0	0	0	1	0.00	0.00	863.35	0.00	0.00	1502.56	1.331	1.173	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:42	0.00000	999.51	9.84	2431.10	1748.59	1.350	1.229	0.000	0.00	0.000	462.54	20.94	4.732	22.66	1	0	0	0	1	0.00	0.00	863.35	0.00	0.00	1522.19	1.340	1.182	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:43	0.00000	999.54	9.84	2428.97	1761.41	1.389	1.229	0.000	0.00	0.000	463.03	20.94	4.748	22.66	1	0	0	0	1	0.00	0.00	863.35	0.00	0.00	1540.99	1.348	1.189	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:44	0.00000	999.63	9.84	2431.10	1684.01	1.377	1.233	0.000	0.00	0.000	463.82	20.94	4.744	22.66	1	0	0	0	1	0.00	0.00	863.35	0.00	0.00	1558.48	1.354	1.195	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:45	0.00000	999.66	9.84	2430.49	1680.47	1.352	1.193	0.000	0.00	0.000	463.82	20.94	4.732	22.65	1	0	0	0	1	0.00	0.00	863.35	0.00	0.00	1573.19	1.359	1.200	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:46	0.00000	999.82	9.84	2430.19	1682.42	1.374	1.196	0.000	0.00	0.000	463.82	20.94	4.717	22.66	1	0	0	0	1	0.00	0.00	863.35	0.00	0.00	1586.16	1.363	1.204	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:47	0.00000	999.73	9.84	2434.46	1692.68	1.315	1.178	0.000	0.00	0.000	463.70	20.94	4.727	22.66	1	0	0	0	1	0.00	0.00	825.71	0.00	0.00	1599.40	1.364	1.205	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:48	0.00000	999.82	9.84	2435.38	1743.83	1.363	1.194	0.000	0.00	0.000	463.91	20.94	4.728	22.67	1	0	0	0	1	0.00	0.00	825.71	0.00	0.00	1613.00	1.365	1.206	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:49	0.00000	999.45	9.84	2436.29	1685.48	1.337	1.213	0.000	0.00	0.000	463.82	20.94	4.728	22.66	1	0	0	0	1	0.00	0.00	825.71	0.00	0.00	1625.87	1.364	1.205	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:50	0.00000	999.66	9.84	2435.38	1658.99	1.328	1.188	0.000	0.00	0.000	463.82	20.94	4.728	22.67	1	0	0	0	1	0.00	0.00	825.71	0.00	0.00	1635.87	1.364	1.204	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:51	0.00000	999.60	9.84	2436.29	1718.80	1.341	1.188	0.000	0.00	0.000	463.61	20.94	4.749	22.66	1	0	0	0	1	0.00	0.00	825.71	0.00	0.00	1646.30	1.361	1.202	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:52	0.00000	999.73	9.84	2435.38	1657.03	1.347	1.183	0.000	0.00	0.000	463.91	20.94	4.745	22.66	1	0	0	0	1	0.00	0.00	780.75	0.00	0.00	1654.35	1.357	1.198	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:53	0.00000	999.66	9.84	2433.24	1614.19	1.338	1.161	0.000	0.00	0.000	464.28	20.94	4.712	22.67	1	0	0	0	1	0.00	0.00	780.75	0.00	0.00	1658.92	1.352	1.194	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:54	0.00000	999.63	9.84	2435.99	1646.90	1.250	1.124	0.000	0.00	0.000	463.91	20.94	4.725	22.66	1	0	0	0	1	0.00	0.00	780.75	0.00	0.00	1662.63	1.346	1.187	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
23-11-2021 10:32:55	0.00000	999.51	9.84	2434.46	1637.50	1.248	1.105	0.000	0.00	0.000	464.34	20.94	4.727	22.66	1	0	0	0	1	0.00	0.00	780.75	0.00	0.00	1665.80	1.338	1.180	0.000	0.00	0.000	0.00	0.000000	0.00	0.000000	0.00	0.00	0.00	0.00	20
