//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
24-11-2021 08:46:40	0.00000	999.60	9.68	1735.89	1609.55	1.233	1.074	0.000	0.00	0.000	193.91	21.14	4.712	22.50	1	0	0	0	1	0.00	0.00	906.66	0.00	0.00	1262.70	1.118	0.969	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:40	0.00000	999.76	9.68	1735.59	1631.03	1.211	1.090	0.000	0.00	0.000	193.85	21.13	4.721	22.50	1	0	0	0	1	0.00	0.00	906.66	0.00	0.00	1275.99	1.131	0.982	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:41	0.00000	999.60	9.68	1737.72	1611.87	1.246	1.116	0.000	0.00	0.000	193.73	21.13	4.743	22.49	1	0	0	0	1	0.00	0.00	906.66	0.00	0.00	1304.49	1.159	1.009	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:42	0.00000	999.82	9.68	1736.50	1715.26	1.278	1.130	0.000	0.00	0.000	193.73	21.14	4.735	22.49	1	0	0	0	1	0.00	0.00	906.66	0.00	0.00	1332.11	1.184	1.033	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:43	0.00000	999.76	9.68	1736.50	1674.00	1.356	1.162	0.000	0.00	0.000	194.13	21.13	4.703	22.50	1	0	0	0	1	0.00	0.00	906.66	0.00	0.00	1358.14	1.207	1.054	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:44	0.00000	999.85	9.68	1736.50	1688.89	1.400	1.143	0.000	0.00	0.000	194.04	21.13	4.715	22.50	1	0	0	0	1	0.00	0.00	906.66	0.00	0.00	1385.17	1.228	1.075	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:45	0.00000	999.88	9.68	1734.67	1733.94	1.374	1.173	0.000	0.00	0.000	194.13	21.14	4.720	22.50	1	0	0	0	1	0.00	0.00	894.50	0.00	0.00	1409.31	1.247	1.093	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:46	0.00000	999.63	9.68	1733.76	1631.40	1.380	1.152	0.000	0.00	0.000	194.04	21.14	4.720	22.50	1	0	0	0	1	0.00	0.00	894.50	0.00	0.00	1431.40	1.264	1.109	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:47	0.00000	999.66	9.68	1735.89	1637.87	1.287	1.160	0.000	0.00	0.000	194.22	21.14	4.722	22.50	1	0	0	0	1	0.00	0.00	894.50	0.00	0.00	1451.08	1.279	1.123	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:48	0.00000	999.73	9.68	1736.81	1656.18	1.390	1.158	0.000	0.00	0.000	194.25	21.14	4.722	22.50	1	0	0	0	1	0.00	0.00	894.50	0.00	0.00	1469.86	1.292	1.135	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:49	0.00000	999.51	9.68	1732.84	1704.76	1.328	1.193	0.000	0.00	0.000	194.34	21.14	4.741	22.50	1	0	0	0	1	0.00	0.00	869.06	0.00	0.00	1488.30	1.303	1.146	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:50	0.00000	999.82	9.68	1736.50	1732.60	1.411	1.191	0.000	0.00	0.000	194.25	21.14	4.722	22.50	1	0	0	0	1	0.00	0.00	869.06	0.00	0.00	1506.17	1.313	1.155	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:51	0.00000	999.76	9.68	1733.76	1673.51	1.368	1.217	0.000	0.00	0.000	194.28	21.14	4.723	22.50	1	0	0	0	1	0.00	0.00	869.06	0.00	0.00	1523.78	1.321	1.163	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:52	0.00000	999.82	9.68	1734.98	1685.84	1.393	1.192	0.000	0.00	0.000	194.13	21.14	4.710	22.50	1	0	0	0	1	0.00	0.00	869.06	0.00	0.00	1538.95	1.328	1.170	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:53	0.00000	999.85	9.68	1736.81	1675.95	1.306	1.198	0.000	0.00	0.000	194.07	21.14	4.718	22.50	1	0	0	0	1	0.00	0.00	869.06	0.00	0.00	1553.59	1.333	1.174	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:54	0.00000	999.88	9.68	1737.72	1638.60	1.323	1.157	0.000	0.00	0.000	194.59	21.13	4.722	22.49	1	0	0	0	1	0.00	0.00	833.97	0.00	0.00	1567.51	1.337	1.178	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:55	0.00000	999.63	9.68	1736.50	1731.86	1.310	1.171	0.000	0.00	0.000	194.22	21.14	4.723	22.49	1	0	0	0	1	0.00	0.00	833.97	0.00	0.00	1581.70	1.340	1.181	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:56	0.00000	999.76	9.68	1737.42	1686.94	1.307	1.181	0.000	0.00	0.000	194.25	21.14	4.724	22.49	1	0	0	0	1	0.00	0.00	833.97	0.00	0.00	1593.95	1.342	1.183	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:57	0.00000	999.63	9.68	1739.86	1662.16	1.379	1.175	0.000	0.00	0.000	194.59	21.15	4.741	22.50	1	0	0	0	1	0.00	0.00	833.97	0.00	0.00	1604.21	1.343	1.184	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:58	0.00000	999.73	9.68	1739.86	1675.22	1.341	1.199	0.000	0.00	0.000	194.65	21.14	4.736	22.50	1	0	0	0	1	0.00	0.00	833.97	0.00	0.00	1613.84	1.343	1.185	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
24-11-2021 08:46:59	0.00000	999.63	9.68	1738.64	1680.23	1.364	1.185	0.000	0.00	0.000	194.34	21.14	4.704	22.50	1	0	0	0	1	0.00	0.00	833.97	0.00	0.00	1622.68	1.341	1.183	0.000	0.00	0.000	0.00	0.000000	0.00	13.200000	0.00	0.00	0.00	0.00	20
