//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
23-11-2021 13:32:58	0.00000	765.71	8.76	767.85	15.99	0.000	0.000	0.000	0.00	2.975	375.29	20.84	4.722	22.84	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.977	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:32:59	0.00000	765.74	8.76	766.93	15.63	0.000	0.000	0.000	0.00	3.012	375.26	20.84	4.749	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.977	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:00	0.00000	765.71	8.76	767.54	15.99	0.000	0.000	0.000	0.00	3.044	376.11	20.84	4.734	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.976	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:01	0.00000	765.43	8.76	769.07	15.99	0.000	0.000	0.000	0.00	2.973	375.87	20.84	4.704	22.84	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.975	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:02	0.00000	765.62	8.76	769.98	15.63	0.000	0.000	0.000	0.00	2.893	375.96	20.84	4.715	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.974	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:03	0.00000	765.62	8.76	767.85	15.87	0.000	0.000	0.000	0.00	2.937	374.00	20.85	4.722	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.974	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:04	0.00000	765.74	8.76	767.54	15.87	0.000	0.000	0.000	0.00	3.011	373.09	20.85	4.722	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.974	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:05	0.00000	765.65	8.76	767.85	15.87	0.000	0.000	0.000	0.00	3.041	373.88	20.85	4.723	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.973	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:06	0.00000	765.65	8.76	766.01	15.99	0.000	0.000	0.000	0.00	2.966	374.19	20.85	4.726	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.972	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
23-11-2021 13:33:07	0.00000	765.62	8.76	768.46	16.24	0.000	0.000	0.000	0.00	2.890	373.18	20.85	4.725	22.83	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.95	0.000	0.000	0.000	0.00	2.971	0.00	0.000000	0.00	173.100006	0.00	0.00	0.00	0.00	-1
