//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
19-11-2021 13:45:03	0.00000	444.23	8.43	708.03	15.87	0.000	0.000	0.000	0.00	2.937	564.84	20.39	4.730	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.87	0.000	0.000	0.000	0.00	2.936	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:04	0.00000	443.83	8.43	707.11	15.87	0.000	0.000	0.000	0.00	2.969	564.99	20.39	4.724	22.73	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.87	0.000	0.000	0.000	0.00	2.936	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:05	0.00000	444.14	8.43	705.59	15.63	0.000	0.000	0.000	0.00	3.001	564.68	20.39	4.721	22.73	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.87	0.000	0.000	0.000	0.00	2.938	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:06	0.00000	444.17	8.43	705.89	15.87	0.000	0.000	0.000	0.00	2.950	564.84	20.39	4.732	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.87	0.000	0.000	0.000	0.00	2.938	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:07	0.00000	443.83	8.43	704.98	15.99	0.000	0.000	0.000	0.00	2.879	564.87	20.39	4.732	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.87	0.000	0.000	0.000	0.00	2.939	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:08	0.00000	443.92	8.43	706.81	15.87	0.000	0.000	0.000	0.00	2.915	563.92	20.40	4.739	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.86	0.000	0.000	0.000	0.00	2.940	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:09	0.00000	443.95	8.43	704.67	15.63	0.000	0.000	0.000	0.00	2.976	562.58	20.39	4.745	22.72	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.86	0.000	0.000	0.000	0.00	2.942	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:10	0.00000	444.14	8.43	703.76	15.87	0.000	0.000	0.000	0.00	3.006	562.36	20.40	4.725	22.73	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.86	0.000	0.000	0.000	0.00	2.943	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:11	0.00000	443.95	8.43	704.06	15.87	0.000	0.000	0.000	0.00	2.952	562.46	20.40	4.719	22.73	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.86	0.000	0.000	0.000	0.00	2.943	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
19-11-2021 13:45:12	0.00000	444.07	8.44	702.84	15.87	0.000	0.000	0.000	0.00	2.884	562.55	20.40	4.725	22.73	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.86	0.000	0.000	0.000	0.00	2.944	0.00	0.000000	0.00	51.599998	0.00	0.00	0.00	0.00	-1
