//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
24-11-2021 15:09:46	0.00000	430.71	8.14	429.70	15.63	0.000	0.000	0.000	0.00	2.610	983.92	20.16	4.749	22.58	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.502	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:47	0.00000	430.71	8.14	427.26	15.87	0.000	0.000	0.000	0.00	2.583	983.86	20.16	4.728	22.58	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.508	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:48	0.00000	430.52	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.506	983.95	20.16	4.728	22.58	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.518	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:49	0.00000	430.71	8.14	429.40	15.87	0.000	0.000	0.000	0.00	2.542	983.86	20.16	4.729	22.58	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.530	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:50	0.00000	430.56	8.14	425.73	15.50	0.000	0.000	0.000	0.00	2.614	983.92	20.15	4.737	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.541	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:51	0.00000	430.40	8.14	428.17	15.87	0.000	0.000	0.000	0.00	2.664	977.97	20.16	4.728	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.553	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:52	0.00000	430.71	8.15	427.26	15.63	0.000	0.000	0.000	0.00	2.631	976.96	20.16	4.718	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.563	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:53	0.00000	430.71	8.14	427.26	15.50	0.000	0.000	0.000	0.00	2.553	977.02	20.17	4.720	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.573	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:54	0.00000	430.52	8.14	429.40	15.63	0.000	0.000	0.000	0.00	2.591	977.02	20.16	4.724	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.583	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:55	0.00000	430.52	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.663	976.96	20.16	4.725	22.58	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.593	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:56	0.00000	430.56	8.14	428.79	15.38	0.000	0.000	0.000	0.00	2.712	977.05	20.16	4.728	22.58	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.603	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:57	0.00000	430.71	8.14	426.65	15.50	0.000	0.000	0.000	0.00	2.672	977.23	20.16	4.730	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.613	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:58	0.00000	430.40	8.14	427.56	15.87	0.000	0.000	0.000	0.00	2.595	970.73	20.16	4.728	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.621	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:09:59	0.00000	430.34	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.634	970.24	20.17	4.729	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.630	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:00	0.00000	430.31	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.708	970.03	20.17	4.720	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.640	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:01	0.00000	430.49	8.14	427.26	15.87	0.000	0.000	0.000	0.00	2.754	970.06	20.17	4.719	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.649	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:02	0.00000	430.83	8.14	428.17	15.87	0.000	0.000	0.000	0.00	2.708	970.00	20.16	4.724	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.657	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:03	0.00000	430.65	8.14	426.65	15.63	0.000	0.000	0.000	0.00	2.634	963.99	20.16	4.727	22.58	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.665	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:04	0.00000	430.43	8.14	426.34	15.50	0.000	0.000	0.000	0.00	2.674	963.26	20.16	4.728	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.673	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:05	0.00000	430.62	8.14	425.43	15.87	0.000	0.000	0.000	0.00	2.747	963.10	20.17	4.730	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.67	0.000	0.000	0.000	0.00	2.682	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:06	0.00000	430.43	8.14	427.56	15.87	0.000	0.000	0.000	0.00	2.791	963.23	20.16	4.735	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.67	0.000	0.000	0.000	0.00	2.690	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:07	0.00000	430.74	8.14	426.34	15.63	0.000	0.000	0.000	0.00	2.741	963.19	20.17	4.764	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.67	0.000	0.000	0.000	0.00	2.697	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:08	0.00000	430.56	8.14	425.73	15.87	0.000	0.000	0.000	0.00	2.666	957.91	20.16	4.724	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.67	0.000	0.000	0.000	0.00	2.704	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:09	0.00000	430.71	8.14	427.56	15.63	0.000	0.000	0.000	0.00	2.708	956.63	20.16	4.718	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.711	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:11	0.00000	430.52	8.14	428.17	15.87	0.000	0.000	0.000	0.00	2.819	956.24	20.16	4.720	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.724	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:11	0.00000	430.49	8.14	428.79	15.50	0.000	0.000	0.000	0.00	2.825	956.24	20.17	4.724	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.726	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:12	0.00000	430.49	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.771	956.30	20.16	4.727	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.733	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:13	0.00000	430.31	8.14	426.65	15.87	0.000	0.000	0.000	0.00	2.696	951.69	20.17	4.727	22.59	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.738	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:14	0.00000	430.40	8.14	426.65	15.50	0.000	0.000	0.000	0.00	2.740	949.71	20.16	4.729	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.745	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:15	0.00000	430.62	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.816	949.89	20.17	4.741	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.752	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:16	0.00000	430.43	8.14	427.56	15.63	0.000	0.000	0.000	0.00	2.855	949.80	20.16	4.722	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.759	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:17	0.00000	430.49	8.14	426.65	15.63	0.000	0.000	0.000	0.00	2.794	943.57	20.16	4.717	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.764	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:18	0.00000	430.62	8.14	426.65	15.87	0.000	0.000	0.000	0.00	2.724	947.17	20.17	4.723	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.770	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:19	0.00000	430.52	8.14	428.17	15.63	0.000	0.000	0.000	0.00	2.768	949.49	20.17	4.724	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.776	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:20	0.00000	430.52	8.14	427.26	15.87	0.000	0.000	0.000	0.00	2.845	949.52	20.17	4.728	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.782	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:21	0.00000	430.52	8.14	428.48	15.87	0.000	0.000	0.000	0.00	2.880	949.43	20.17	4.728	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.788	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:22	0.00000	430.52	8.14	428.48	15.87	0.000	0.000	0.000	0.00	2.817	943.57	20.17	4.734	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.793	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:23	0.00000	430.62	8.14	426.65	15.63	0.000	0.000	0.000	0.00	2.746	942.93	20.17	4.743	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.68	0.000	0.000	0.000	0.00	2.797	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:24	0.00000	430.71	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.794	942.99	20.17	4.750	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.803	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:25	0.00000	430.49	8.14	428.17	15.87	0.000	0.000	0.000	0.00	2.871	938.11	20.17	4.739	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.808	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:26	0.00000	430.74	8.14	428.17	15.63	0.000	0.000	0.000	0.00	2.904	936.64	20.17	4.707	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.813	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:27	0.00000	430.56	8.14	425.12	15.87	0.000	0.000	0.000	0.00	2.837	936.52	20.17	4.721	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.818	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:28	0.00000	430.65	8.14	425.73	15.87	0.000	0.000	0.000	0.00	2.768	936.03	20.17	4.722	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.69	0.000	0.000	0.000	0.00	2.822	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:29	0.00000	430.62	8.14	428.48	15.87	0.000	0.000	0.000	0.00	2.818	930.54	20.17	4.728	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.827	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:30	0.00000	430.52	8.14	426.65	15.50	0.000	0.000	0.000	0.00	2.895	930.20	20.17	4.728	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.832	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:31	0.00000	430.49	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.924	930.27	20.17	4.757	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.836	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:32	0.00000	430.49	8.14	427.56	15.99	0.000	0.000	0.000	0.00	2.853	924.77	20.18	4.751	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.840	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:33	0.00000	430.62	8.14	426.65	15.63	0.000	0.000	0.000	0.00	2.789	923.95	20.18	4.718	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.70	0.000	0.000	0.000	0.00	2.844	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:34	0.00000	430.74	8.14	428.17	15.63	0.000	0.000	0.000	0.00	2.839	917.78	20.18	4.723	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.71	0.000	0.000	0.000	0.00	2.848	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:35	0.00000	430.56	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.915	917.78	20.18	4.726	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.71	0.000	0.000	0.000	0.00	2.853	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:36	0.00000	430.56	8.14	428.79	15.87	0.000	0.000	0.000	0.00	2.942	917.57	20.17	4.728	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.71	0.000	0.000	0.000	0.00	2.857	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:37	0.00000	430.56	8.14	427.56	15.63	0.000	0.000	0.000	0.00	2.866	912.69	20.18	4.729	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.71	0.000	0.000	0.000	0.00	2.860	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:38	0.00000	430.34	8.14	426.65	15.63	0.000	0.000	0.000	0.00	2.806	911.47	20.17	4.729	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.71	0.000	0.000	0.000	0.00	2.863	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:39	0.00000	430.22	8.14	428.17	15.50	0.000	0.000	0.000	0.00	2.859	911.83	20.18	4.742	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.71	0.000	0.000	0.000	0.00	2.867	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:40	0.00000	430.31	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.934	911.62	20.18	4.746	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.72	0.000	0.000	0.000	0.00	2.871	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:41	0.00000	430.31	8.14	428.17	15.50	0.000	0.000	0.000	0.00	2.958	911.59	20.18	4.754	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.72	0.000	0.000	0.000	0.00	2.875	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:42	0.00000	430.31	8.14	427.56	15.87	0.000	0.000	0.000	0.00	2.880	907.32	20.19	4.707	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.72	0.000	0.000	0.000	0.00	2.878	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:43	0.00000	430.43	8.14	427.56	15.63	0.000	0.000	0.000	0.00	2.821	905.61	20.19	4.725	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.72	0.000	0.000	0.000	0.00	2.881	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:44	0.00000	430.71	8.14	427.56	15.63	0.000	0.000	0.000	0.00	2.876	905.24	20.19	4.727	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.73	0.000	0.000	0.000	0.00	2.884	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:45	0.00000	430.34	8.14	425.73	15.99	0.000	0.000	0.000	0.00	2.951	905.51	20.19	4.728	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.73	0.000	0.000	0.000	0.00	2.888	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:46	0.00000	430.43	8.14	428.17	15.63	0.000	0.000	0.000	0.00	2.972	900.42	20.19	4.733	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.73	0.000	0.000	0.000	0.00	2.891	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:47	0.00000	430.31	8.14	427.56	15.87	0.000	0.000	0.000	0.00	2.890	899.69	20.19	4.763	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.73	0.000	0.000	0.000	0.00	2.894	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:48	0.00000	430.34	8.15	428.17	15.63	0.000	0.000	0.000	0.00	2.837	899.59	20.19	4.724	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.73	0.000	0.000	0.000	0.00	2.896	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:49	0.00000	430.28	8.14	426.65	15.63	0.000	0.000	0.000	0.00	2.893	896.21	20.19	4.714	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.73	0.000	0.000	0.000	0.00	2.900	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:50	0.00000	430.31	8.14	426.34	15.87	0.000	0.000	0.000	0.00	2.968	893.80	20.20	4.719	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.903	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:51	0.00000	430.31	8.15	425.73	15.99	0.000	0.000	0.000	0.00	2.985	893.49	20.20	4.724	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.906	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:52	0.00000	431.26	8.14	427.56	15.63	0.000	0.000	0.000	0.00	2.900	893.89	20.20	4.728	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.908	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:53	0.00000	431.50	8.14	428.17	15.99	0.000	0.000	0.000	0.00	2.850	888.33	20.20	4.729	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.911	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:54	0.00000	431.59	8.14	425.73	15.63	0.000	0.000	0.000	0.00	2.909	887.97	20.20	4.729	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.914	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:55	0.00000	431.87	8.14	425.73	15.99	0.000	0.000	0.000	0.00	2.982	887.66	20.20	4.729	22.60	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.917	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:56	0.00000	431.62	8.14	426.34	15.99	0.000	0.000	0.000	0.00	2.996	887.81	20.20	4.748	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.920	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:57	0.00000	431.62	8.14	427.26	15.63	0.000	0.000	0.000	0.00	2.909	887.81	20.20	4.716	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.922	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
24-11-2021 15:10:58	0.00000	430.19	8.14	427.56	15.87	0.000	0.000	0.000	0.00	2.862	882.47	20.21	4.718	22.61	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.74	0.000	0.000	0.000	0.00	2.924	0.00	0.000000	0.00	334.399994	0.00	0.00	0.00	0.00	-1
